FacilityID,FacilityName,ReportPeriod,VOCs,UnitsOfVOCs,TSP,UnitsOfTSP,SOx,UnitsOfSOx,NOx,UnitsOfNOx,Status
P54A0875,五山商店,2015年第3季,0,公噸,0,公噸,0.018,公噸,0.351,公噸,完成核算
P54A0875,五山商店,2015年第2季,0,公噸,0,公噸,0.018,公噸,0.346,公噸,完成核算
P54A0875,五山商店,2015年第1季,0,公噸,0,公噸,0.016,公噸,0.323,公噸,完成核算
L9200611,誌揚木業有限公司,2015年第4季,0.002,公噸,0,公噸,0,公噸,0,公噸,完成核算
L9200611,誌揚木業有限公司,2015年第3季,0.002,公噸,0,公噸,0,公噸,0,公噸,完成核算
L9200611,誌揚木業有限公司,2015年第2季,0.002,公噸,0,公噸,0,公噸,0,公噸,完成核算
L9200611,誌揚木業有限公司,2015年第1季,0.002,公噸,0,公噸,0,公噸,0,公噸,完成核算
H50A8793,佑冠昇科技股份有限公司,2015年第4季,3.461,公噸,0,公噸,0,公噸,0,公噸,完成核算
H50A8793,佑冠昇科技股份有限公司,2015年第3季,7.572,公噸,0,公噸,0,公噸,0,公噸,完成核算
H50A8793,佑冠昇科技股份有限公司,2015年第2季,4.916,公噸,0,公噸,0,公噸,0,公噸,完成核算
H50A8793,佑冠昇科技股份有限公司,2015年第1季,3.99,公噸,0,公噸,0,公噸,0,公噸,完成核算
F1709668,兆點科技有限公司,2015年第4季,1.8,公噸,0,公噸,0,公噸,0,公噸,完成申報
F1709668,兆點科技有限公司,2015年第3季,1.955,公噸,0,公噸,0,公噸,0,公噸,完成申報
F1709668,兆點科技有限公司,2015年第2季,2.898,公噸,0,公噸,0,公噸,0,公噸,完成申報
F1709668,兆點科技有限公司,2015年第1季,2.06,公噸,0,公噸,0,公噸,0,公噸,完成申報
F1700174,先鋒導電工業股份有限公司,2015年第3季,0.52,公噸,0,公噸,0,公噸,0,公噸,完成核算
F1700174,先鋒導電工業股份有限公司,2015年第2季,1.04,公噸,0,公噸,0,公噸,0,公噸,完成核算
F1700174,先鋒導電工業股份有限公司,2015年第1季,0.52,公噸,0,公噸,0,公噸,0,公噸,完成核算
F1308054,黑木股份有限公司,2015年第3季,1.16,公噸,0,公噸,0,公噸,0,公噸,完成核算
F1308054,黑木股份有限公司,2015年第2季,1.04,公噸,0,公噸,0,公噸,0,公噸,完成核算
F1308054,黑木股份有限公司,2015年第1季,0.96,公噸,0,公噸,0,公噸,0,公噸,完成核算
F1106158,震陵企業股份有限公司,2015年第3季,1.014,公噸,0,公噸,0,公噸,0,公噸,完成核算
F1106158,震陵企業股份有限公司,2015年第2季,0.862,公噸,0,公噸,0,公噸,0,公噸,完成核算
F1106158,震陵企業股份有限公司,2015年第1季,0.894,公噸,0,公噸,0,公噸,0,公噸,完成核算
F1007141,台灣施敏打硬股份有限公司,2015年第3季,0,公噸,0,公噸,0,公噸,0,公噸,完成申報
F1007141,台灣施敏打硬股份有限公司,2015年第2季,0,公噸,0,公噸,0,公噸,0,公噸,完成申報
F1007141,台灣施敏打硬股份有限公司,2015年第1季,0,公噸,0,公噸,0,公噸,0,公噸,完成申報
F0801636,鴻記工業股份有限公司,2015年第3季,2.4,公噸,0,公噸,0,公噸,0,公噸,完成核算
F0801636,鴻記工業股份有限公司,2015年第2季,2.55,公噸,0,公噸,0,公噸,0,公噸,完成核算
F0801636,鴻記工業股份有限公司,2015年第1季,2,公噸,0,公噸,0,公噸,0,公噸,完成核算
F04B0611,華光工程顧問股份有限公司,2015年第3季,1.64,公噸,0,公噸,0,公噸,0,公噸,完成核算
F04B0611,華光工程顧問股份有限公司,2015年第2季,1.63,公噸,0,公噸,0,公噸,0,公噸,完成核算
F04B0611,華光工程顧問股份有限公司,2015年第1季,1.18,公噸,0,公噸,0,公噸,0,公噸,完成核算
F0419727,國都汽車股份有限公司凌志中和分公司,2015年第4季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
F0419727,國都汽車股份有限公司凌志中和分公司,2015年第3季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
F0419727,國都汽車股份有限公司凌志中和分公司,2015年第2季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
F0419727,國都汽車股份有限公司凌志中和分公司,2015年第1季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
C10A2685,維德醫療社團法人維德醫院,2015年第4季,0,公噸,0,公噸,0,公噸,0.008,公噸,完成核算
C10A2685,維德醫療社團法人維德醫院,2015年第3季,0,公噸,0,公噸,0,公噸,0.005,公噸,完成核算
C10A2685,維德醫療社團法人維德醫院,2015年第2季,0,公噸,0,公噸,0,公噸,0.007,公噸,完成核算
C10A2685,維德醫療社團法人維德醫院,2015年第1季,0,公噸,0,公噸,0,公噸,0.012,公噸,完成核算
B9104690,瑞昇塑膠股份有限公司,2015年第4季,2.312,公噸,0,公噸,0,公噸,0,公噸,完成核算
B9104690,瑞昇塑膠股份有限公司,2015年第3季,2.259,公噸,0,公噸,0,公噸,0,公噸,完成核算
B9104690,瑞昇塑膠股份有限公司,2015年第2季,2.427,公噸,0,公噸,0,公噸,0,公噸,完成核算
B9104690,瑞昇塑膠股份有限公司,2015年第1季,2.155,公噸,0,公噸,0,公噸,0,公噸,完成核算
Q77A0445,弘曄金屬工業有限公司,2014年第4季,1.755,公噸,0,公噸,0,公噸,0,公噸,完成申報
Q77A0445,弘曄金屬工業有限公司,2014年第3季,1.574,公噸,0,公噸,0,公噸,0,公噸,完成申報
Q77A0445,弘曄金屬工業有限公司,2014年第2季,1.609,公噸,0,公噸,0,公噸,0,公噸,完成申報
Q77A0445,弘曄金屬工業有限公司,2014年第1季,1.799,公噸,0,公噸,0,公噸,0,公噸,完成申報
Q77A0376,嘉忠車輛配備股份有限公司水上廠,2014年第4季,4.671,公噸,0,公噸,0,公噸,0,公噸,完成申報
Q77A0376,嘉忠車輛配備股份有限公司水上廠,2014年第3季,4.93,公噸,0,公噸,0,公噸,0,公噸,完成申報
Q77A0376,嘉忠車輛配備股份有限公司水上廠,2014年第2季,4.671,公噸,0,公噸,0,公噸,0,公噸,完成申報
Q77A0376,嘉忠車輛配備股份有限公司水上廠,2014年第1季,2.335,公噸,0,公噸,0,公噸,0,公噸,完成申報
Q6907446,品宗化工工業股份有限公司,2014年第4季,0.978,公噸,0,公噸,0,公噸,0,公噸,完成申報
Q6907446,品宗化工工業股份有限公司,2014年第3季,3.818,公噸,0,公噸,0,公噸,0,公噸,完成申報
Q6907446,品宗化工工業股份有限公司,2014年第2季,2.625,公噸,0,公噸,0,公噸,0,公噸,完成申報
Q6907446,品宗化工工業股份有限公司,2014年第1季,2.488,公噸,0,公噸,0,公噸,0,公噸,完成申報
Q6803612,詠勤企業股份有限公司,2014年第4季,2.673,公噸,0,公噸,0,公噸,0,公噸,完成核算
Q6803612,詠勤企業股份有限公司,2014年第3季,2.371,公噸,0,公噸,0,公噸,0,公噸,完成核算
Q6803612,詠勤企業股份有限公司,2014年第2季,2.807,公噸,0,公噸,0,公噸,0,公噸,完成核算
Q6803612,詠勤企業股份有限公司,2014年第1季,2.673,公噸,0,公噸,0,公噸,0,公噸,完成核算
P54A0875,五山商店,2014年第4季,0,公噸,0,公噸,0.017,公噸,0.333,公噸,完成核算
P54A0875,五山商店,2014年第3季,0,公噸,0,公噸,0.017,公噸,0.334,公噸,完成核算
P54A0875,五山商店,2014年第2季,0,公噸,0,公噸,0.017,公噸,0.338,公噸,完成核算
P54A0875,五山商店,2014年第1季,0,公噸,0,公噸,0.016,公噸,0.31,公噸,完成核算
L9200611,誌揚木業有限公司,2014年第4季,0.001,公噸,0,公噸,0,公噸,0,公噸,完成核算
L9200611,誌揚木業有限公司,2014年第3季,0.001,公噸,0,公噸,0,公噸,0,公噸,完成核算
L9200611,誌揚木業有限公司,2014年第2季,0.001,公噸,0,公噸,0,公噸,0,公噸,完成核算
L9200611,誌揚木業有限公司,2014年第1季,0.001,公噸,0,公噸,0,公噸,0,公噸,完成核算
H50A8793,佑冠昇科技股份有限公司,2014年第4季,2.916,公噸,0,公噸,0,公噸,0,公噸,完成核算
H50A8793,佑冠昇科技股份有限公司,2014年第3季,2.62,公噸,0,公噸,0,公噸,0,公噸,完成核算
H50A8793,佑冠昇科技股份有限公司,2014年第2季,0.68,公噸,0,公噸,0,公噸,0,公噸,完成核算
H50A8793,佑冠昇科技股份有限公司,2014年第1季,3.48,公噸,0,公噸,0,公噸,0,公噸,完成核算
F1709668,兆點科技有限公司,2014年第4季,0.15,公噸,0,公噸,0,公噸,0,公噸,完成申報
F1709668,兆點科技有限公司,2014年第3季,2.232,公噸,0,公噸,0,公噸,0,公噸,完成申報
F1709668,兆點科技有限公司,2014年第2季,0.603,公噸,0,公噸,0,公噸,0,公噸,完成申報
F1709668,兆點科技有限公司,2014年第1季,1.906,公噸,0,公噸,0,公噸,0,公噸,完成申報
F1700174,先鋒導電工業股份有限公司,2014年第4季,1.04,公噸,0,公噸,0,公噸,0,公噸,完成核算
F1700174,先鋒導電工業股份有限公司,2014年第3季,0.52,公噸,0,公噸,0,公噸,0,公噸,完成核算
F1700174,先鋒導電工業股份有限公司,2014年第2季,1.04,公噸,0,公噸,0,公噸,0,公噸,完成核算
F1700174,先鋒導電工業股份有限公司,2014年第1季,0.52,公噸,0,公噸,0,公噸,0,公噸,完成核算
F1308054,黑木股份有限公司,2014年第4季,1.586,公噸,0,公噸,0,公噸,0,公噸,完成核算
F1308054,黑木股份有限公司,2014年第3季,1.733,公噸,0,公噸,0,公噸,0,公噸,完成核算
F1308054,黑木股份有限公司,2014年第2季,1.541,公噸,0,公噸,0,公噸,0,公噸,完成核算
F1308054,黑木股份有限公司,2014年第1季,1.566,公噸,0,公噸,0,公噸,0,公噸,完成核算
F1106158,震陵企業股份有限公司,2014年第4季,0.892,公噸,0,公噸,0,公噸,0,公噸,完成核算
F1106158,震陵企業股份有限公司,2014年第3季,0.964,公噸,0,公噸,0,公噸,0,公噸,完成核算
F1106158,震陵企業股份有限公司,2014年第2季,1.014,公噸,0,公噸,0,公噸,0,公噸,完成核算
F1106158,震陵企業股份有限公司,2014年第1季,0.892,公噸,0,公噸,0,公噸,0,公噸,完成核算
F1007141,台灣施敏打硬股份有限公司,2014年第4季,0,公噸,0,公噸,0,公噸,0,公噸,完成申報
F1007141,台灣施敏打硬股份有限公司,2014年第3季,0,公噸,0,公噸,0,公噸,0,公噸,完成申報
F1007141,台灣施敏打硬股份有限公司,2014年第2季,0,公噸,0,公噸,0,公噸,0,公噸,完成申報
F1007141,台灣施敏打硬股份有限公司,2014年第1季,0,公噸,0,公噸,0,公噸,0,公噸,完成申報
F0801636,鴻記工業股份有限公司,2014年第4季,2,公噸,0,公噸,0,公噸,0,公噸,完成核算
F0801636,鴻記工業股份有限公司,2014年第3季,2.1,公噸,0,公噸,0,公噸,0,公噸,完成核算
F0801636,鴻記工業股份有限公司,2014年第2季,2.25,公噸,0,公噸,0,公噸,0,公噸,完成核算
F0801636,鴻記工業股份有限公司,2014年第1季,1.2,公噸,0,公噸,0,公噸,0,公噸,完成核算
F04B0611,華光工程顧問股份有限公司,2014年第4季,2.01,公噸,0,公噸,0,公噸,0,公噸,完成核算
F04B0611,華光工程顧問股份有限公司,2014年第3季,1.85,公噸,0,公噸,0,公噸,0,公噸,完成核算
F04B0611,華光工程顧問股份有限公司,2014年第2季,1.82,公噸,0,公噸,0,公噸,0,公噸,完成核算
F04B0611,華光工程顧問股份有限公司,2014年第1季,1.03,公噸,0,公噸,0,公噸,0,公噸,完成核算
C10A2685,維德醫療社團法人維德醫院,2014年第4季,0,公噸,0,公噸,0,公噸,0.008,公噸,完成核算
C10A2685,維德醫療社團法人維德醫院,2014年第3季,0,公噸,0,公噸,0,公噸,0.005,公噸,完成核算
C10A2685,維德醫療社團法人維德醫院,2014年第2季,0,公噸,0,公噸,0,公噸,0.008,公噸,完成核算
C10A2685,維德醫療社團法人維德醫院,2014年第1季,0,公噸,0,公噸,0,公噸,0.011,公噸,完成核算
B9104690,瑞昇塑膠股份有限公司,2014年第4季,2.411,公噸,0,公噸,0,公噸,0,公噸,完成核算
B9104690,瑞昇塑膠股份有限公司,2014年第3季,2.643,公噸,0,公噸,0,公噸,0,公噸,完成核算
B9104690,瑞昇塑膠股份有限公司,2014年第2季,2.349,公噸,0,公噸,0,公噸,0,公噸,完成核算
B9104690,瑞昇塑膠股份有限公司,2014年第1季,2.112,公噸,0,公噸,0,公噸,0,公噸,完成核算
Q77A0445,弘曄金屬工業有限公司,2013年第4季,1.933,公噸,0,公噸,0,公噸,0,公噸,完成申報
Q77A0445,弘曄金屬工業有限公司,2013年第3季,1.467,公噸,0,公噸,0,公噸,0,公噸,完成申報
Q77A0445,弘曄金屬工業有限公司,2013年第2季,1.389,公噸,0,公噸,0,公噸,0,公噸,完成申報
Q77A0445,弘曄金屬工業有限公司,2013年第1季,1.505,公噸,0,公噸,0,公噸,0,公噸,完成申報
Q6907446,品宗化工工業股份有限公司,2013年第4季,4.163,公噸,0,公噸,0,公噸,0,公噸,完成申報
Q6907446,品宗化工工業股份有限公司,2013年第3季,2.939,公噸,0,公噸,0,公噸,0,公噸,完成申報
Q6907446,品宗化工工業股份有限公司,2013年第2季,1.688,公噸,0,公噸,0,公噸,0,公噸,完成申報
Q6907446,品宗化工工業股份有限公司,2013年第1季,1.629,公噸,0,公噸,0,公噸,0,公噸,完成申報
Q6803612,詠勤企業股份有限公司,2013年第4季,2.722,公噸,0,公噸,0,公噸,0,公噸,完成核算
Q6803612,詠勤企業股份有限公司,2013年第3季,3.539,公噸,0,公噸,0,公噸,0,公噸,完成核算
Q6803612,詠勤企業股份有限公司,2013年第2季,2.718,公噸,0,公噸,0,公噸,0,公噸,完成核算
Q6803612,詠勤企業股份有限公司,2013年第1季,1.881,公噸,0,公噸,0,公噸,0,公噸,完成核算
P54A0875,五山商店,2013年第4季,0,公噸,0,公噸,0.017,公噸,0.33,公噸,完成核算
P54A0875,五山商店,2013年第3季,0,公噸,0,公噸,0.017,公噸,0.331,公噸,完成核算
P54A0875,五山商店,2013年第2季,0,公噸,0,公噸,0.017,公噸,0.343,公噸,完成核算
P54A0875,五山商店,2013年第1季,0,公噸,0,公噸,0.016,公噸,0.318,公噸,完成核算
L9200611,誌揚木業有限公司,2013年第4季,0.001,公噸,0,公噸,0,公噸,0,公噸,完成核算
L9200611,誌揚木業有限公司,2013年第3季,0.001,公噸,0,公噸,0,公噸,0,公噸,完成核算
L9200611,誌揚木業有限公司,2013年第2季,0.001,公噸,0,公噸,0,公噸,0,公噸,完成核算
L9200611,誌揚木業有限公司,2013年第1季,0.001,公噸,0,公噸,0,公噸,0,公噸,完成核算
F1709668,兆點科技有限公司,2013年第4季,3.68,公噸,0,公噸,0,公噸,0,公噸,完成申報
F1709668,兆點科技有限公司,2013年第3季,3.04,公噸,0,公噸,0,公噸,0,公噸,完成申報
F1709668,兆點科技有限公司,2013年第2季,3.04,公噸,0,公噸,0,公噸,0,公噸,完成申報
F1709668,兆點科技有限公司,2013年第1季,1.76,公噸,0,公噸,0,公噸,0,公噸,完成申報
F1700174,先鋒導電工業股份有限公司,2013年第4季,0.52,公噸,0,公噸,0,公噸,0,公噸,完成核算
F1700174,先鋒導電工業股份有限公司,2013年第3季,0.52,公噸,0,公噸,0,公噸,0,公噸,完成核算
F1700174,先鋒導電工業股份有限公司,2013年第2季,0.52,公噸,0,公噸,0,公噸,0,公噸,完成核算
F1700174,先鋒導電工業股份有限公司,2013年第1季,0.52,公噸,0,公噸,0,公噸,0,公噸,完成核算
F1308054,黑木股份有限公司,2013年第4季,1.892,公噸,0,公噸,0,公噸,0,公噸,完成核算
F1308054,黑木股份有限公司,2013年第3季,1.642,公噸,0,公噸,0,公噸,0,公噸,完成核算
F1308054,黑木股份有限公司,2013年第2季,1.62,公噸,0,公噸,0,公噸,0,公噸,完成核算
F1308054,黑木股份有限公司,2013年第1季,1.356,公噸,0,公噸,0,公噸,0,公噸,完成核算
F1106158,震陵企業股份有限公司,2013年第4季,1.51,公噸,0,公噸,0,公噸,0,公噸,完成核算
F1106158,震陵企業股份有限公司,2013年第3季,1.336,公噸,0,公噸,0,公噸,0,公噸,完成核算
F1106158,震陵企業股份有限公司,2013年第2季,1.13,公噸,0,公噸,0,公噸,0,公噸,完成核算
F1106158,震陵企業股份有限公司,2013年第1季,1.124,公噸,0,公噸,0,公噸,0,公噸,完成核算
F1007141,台灣施敏打硬股份有限公司,2013年第4季,1.171,公噸,0,公噸,0,公噸,0,公噸,完成核算
F1007141,台灣施敏打硬股份有限公司,2013年第3季,1.172,公噸,0,公噸,0,公噸,0,公噸,完成核算
F1007141,台灣施敏打硬股份有限公司,2013年第2季,1.172,公噸,0,公噸,0,公噸,0,公噸,完成核算
F1007141,台灣施敏打硬股份有限公司,2013年第1季,1.171,公噸,0,公噸,0,公噸,0,公噸,完成核算
F0801636,鴻記工業股份有限公司,2013年第4季,1.95,公噸,0,公噸,0,公噸,0,公噸,完成核算
F0801636,鴻記工業股份有限公司,2013年第3季,1.85,公噸,0,公噸,0,公噸,0,公噸,完成核算
F04B0611,華光工程顧問股份有限公司,2013年第4季,1.31,公噸,0,公噸,0,公噸,0,公噸,完成核算
F04B0611,華光工程顧問股份有限公司,2013年第3季,1.68,公噸,0,公噸,0,公噸,0,公噸,完成核算
F04B0611,華光工程顧問股份有限公司,2013年第2季,1.47,公噸,0,公噸,0,公噸,0,公噸,完成核算
F04B0611,華光工程顧問股份有限公司,2013年第1季,1.46,公噸,0,公噸,0,公噸,0,公噸,完成核算
C10A2685,維德醫療社團法人維德醫院,2013年第4季,0,公噸,0,公噸,0,公噸,0.007,公噸,完成核算
C10A2685,維德醫療社團法人維德醫院,2013年第3季,0,公噸,0,公噸,0,公噸,0.004,公噸,完成核算
C10A2685,維德醫療社團法人維德醫院,2013年第2季,0,公噸,0,公噸,0,公噸,0.005,公噸,完成核算
C10A2685,維德醫療社團法人維德醫院,2013年第1季,0,公噸,0,公噸,0,公噸,0.005,公噸,完成核算
B9104690,瑞昇塑膠股份有限公司,2013年第4季,2.309,公噸,0,公噸,0,公噸,0,公噸,完成核算
B9104690,瑞昇塑膠股份有限公司,2013年第3季,2.21,公噸,0,公噸,0,公噸,0,公噸,完成核算
B9104690,瑞昇塑膠股份有限公司,2013年第2季,1.971,公噸,0,公噸,0,公噸,0,公噸,完成核算
B9104690,瑞昇塑膠股份有限公司,2013年第1季,1.869,公噸,0,公噸,0,公噸,0,公噸,完成核算
Q77A0445,弘曄金屬工業有限公司,2012年第4季,1.753,公噸,0,公噸,0,公噸,0,公噸,完成申報
Q77A0445,弘曄金屬工業有限公司,2012年第3季,0.898,公噸,0,公噸,0,公噸,0,公噸,完成申報
Q77A0445,弘曄金屬工業有限公司,2012年第2季,0.9,公噸,0,公噸,0,公噸,0,公噸,完成申報
Q77A0445,弘曄金屬工業有限公司,2012年第1季,0.247,公噸,0,公噸,0,公噸,0,公噸,完成申報
Q6907446,品宗化工工業股份有限公司,2012年第4季,0.852,公噸,0,公噸,0,公噸,0,公噸,完成申報
Q6907446,品宗化工工業股份有限公司,2012年第3季,1.059,公噸,0,公噸,0,公噸,0,公噸,完成申報
Q6907446,品宗化工工業股份有限公司,2012年第2季,0.336,公噸,0,公噸,0,公噸,0,公噸,完成申報
Q6907446,品宗化工工業股份有限公司,2012年第1季,0.217,公噸,0,公噸,0,公噸,0,公噸,完成申報
Q6803612,詠勤企業股份有限公司,2012年第4季,3.594,公噸,0,公噸,0,公噸,0,公噸,完成核算
Q6803612,詠勤企業股份有限公司,2012年第3季,3.089,公噸,0,公噸,0,公噸,0,公噸,完成核算
Q6803612,詠勤企業股份有限公司,2012年第2季,2.99,公噸,0,公噸,0,公噸,0,公噸,完成核算
Q6803612,詠勤企業股份有限公司,2012年第1季,2.424,公噸,0,公噸,0,公噸,0,公噸,完成核算
P54A0875,五山商店,2012年第4季,0,公噸,0,公噸,0.016,公噸,0.31,公噸,完成核算
