寶德醫療器材股份有限公司	宜蘭縣冬山鄉補城村建進二路60號	GMP0988	氧氣面罩	Y	2019-03-19	
寶德醫療器材股份有限公司	宜蘭縣冬山鄉補城村建進二路60號	GMP0988	經鼻氧氣套管	Y	2019-03-19	
寶德醫療器材股份有限公司	宜蘭縣冬山鄉補城村建進二路60號	GMP0988	麻醉呼吸管路	Y	2019-03-19	
寶德醫療器材股份有限公司	宜蘭縣冬山鄉補城村建進二路60號	GMP0988	非動力式，單一病人使用，可攜帶式之抽吸器具	Y	2019-03-19	
寶德醫療器材股份有限公司	宜蘭縣冬山鄉補城村建進二路60號	GMP0988	家用治療潮濕器	Y	2019-03-19	
寶德醫療器材股份有限公司	宜蘭縣冬山鄉補城村建進二路60號	GMP0988	超音波及動力式骨刀機	Y	2019-03-19	
鑫研盛精密工業股份有限公司	臺中市烏日區溪南路二段270巷88號	GMP0989	治療打鼾或阻塞型睡眠呼吸中止症之口內器材	Y	2019-03-06	
鑫研盛精密工業股份有限公司	臺中市烏日區溪南路二段270巷88號	GMP0989	一般手術用手動式器械(多針座穿刺針)(滅菌)	Y	2019-09-28	
瑞智生化科技股份有限公司	新北市淡水區中正東路一段3巷43、45號2樓	GMP0991	葡萄糖試驗系統	Y	2019-03-27	
捷佳科技股份有限公司中和橋和廠	新北市中和區橋和路120號13樓之3	GMP0994	血糖測試儀	Y	2019-04-01	
捷佳科技股份有限公司中和橋和廠	新北市中和區橋和路120號13樓之3	GMP0994	血糖測試片	Y	2019-04-01	
微邦科技股份有限公司	桃園縣八德市茄苳路756號	GMP0998	噴霧器	Y	2019-05-02	
維綱生物科技股份有限公司新竹一廠	新竹縣湖口鄉鳳山村光復路58-1號3樓	GMP1234	血管攝影注射器和注射筒等乙項。	Y	2019-01-04	
倡明電機有限公司	台中市大肚區沙田路一段428巷81號	GMP1004	疼痛舒緩用經皮神經電刺激器	Y	2019-05-23	
聖原儀器有限公司桃園廠	桃園市平鎮區平東路一段178巷25號	GMP1006	電動頸腰牽引機	Y	2019-06-12	
聖原儀器有限公司桃園廠	桃園市平鎮區平東路一段178巷25號	GMP1006	電極貼片	Y	2019-06-12	
崴鴻有限公司	台中市大里區長城街8號1樓	GMP1007	動力式輪椅	Y	2019-05-30	
京達醫材科技股份有限公司	高雄市路竹區路科二路59號1樓	GMP1009	針灸針	Y	2019-06-06	
鉅邦醫材股份有限公司	彰化縣田中鎮沙崙里新工二路168號	GMP1010	呼吸管路細菌過濾器	Y	2017-12-23	
鉅邦醫材股份有限公司	彰化縣田中鎮沙崙里新工二路168號	GMP1010	呼吸器用氣體潮溼器	Y	2017-12-23	
星歐光學股份有限公司	台中市南屯區工業區二十三路14號2樓	GMP1012	軟式隱形眼鏡	Y	2019-07-18	
鈺緯科技開發股份有限公司	新北市中和區中山路二段351號9樓、351號9樓之8及351號9樓之13	GMP1015	醫學圖像紀錄傳輸系統用顯示器	Y	2019-08-04	
鈺緯科技開發股份有限公司	新北市中和區中山路二段351號9樓、351號9樓之8及351號9樓之13	GMP1015	內視鏡用顯示器	Y	2019-08-04	
台灣圓點奈米技術股份有限公司	桃園縣桃園市龍壽街81巷12弄2號	GMP1016	核醣核酸分析前處理系統	Y	2019-08-07	
台灣圓點奈米技術股份有限公司	桃園縣桃園市龍壽街81巷12弄2號	GMP1016	核醣核酸分析前處理系統	Y	2019-08-07	
台灣圓點奈米技術股份有限公司	桃園縣桃園市龍壽街81巷12弄2號	GMP1016	核醣核酸萃取試劑	Y	2019-08-07	
台灣圓點奈米技術股份有限公司	桃園縣桃園市龍壽街81巷12弄2號	GMP1016	核醣核酸萃取試劑	Y	2019-08-07	
普一股份有限公司	新北市新店區中正路550巷3號5樓	GMP0064	口腔外X光照射系統	Y	2020-03-12	
台灣先進手術醫療器材股份有限公司	新竹縣竹北市新竹科學工業園區生醫路二段12號3樓	GMP1017	抛棄式穿刺套管(滅菌)	Y	2019-09-01	
台灣先進手術醫療器材股份有限公司	新竹縣竹北市新竹科學工業園區生醫路二段12號3樓	GMP1017	一般手術用手動式器械(滅菌)	Y	2019-09-01	
精華光學股份有限公司台科廠	新北市汐止區大同路一段239號3樓之1、3樓之6、4樓之1、5樓之1、6樓之1	GMP1018	硬式透氣隱形眼鏡(貼標、包裝作業)	Y	2019-09-01	
精華光學股份有限公司台科廠	新北市汐止區大同路一段239號3樓之1、3樓之6、4樓之1、5樓之1、6樓之1	GMP1018	軟式隱形眼鏡(貼標、包裝作業)	Y	2019-09-01	
繁葵實業股份有限公司	新北市新店區寶橋路235巷2號6、7樓	GMP1019	負壓傷口治療機	Y	2018-10-12	
台灣露華科技股份有限公司	新北市中和區建一路186號14樓之1	GMP1020	葡萄糖檢測儀	Y	2019-08-26	
台灣露華科技股份有限公司	新北市中和區建一路186號14樓之1	GMP1020	葡萄糖檢測試片	Y	2019-08-26	
華廣生技股份有限公司大慶廠	台中市南區大慶街二段100號	GMP1021	血糖測試儀	Y	2019-09-02	
華廣生技股份有限公司大慶廠	台中市南區大慶街二段100號	GMP1021	血糖測試片	Y	2019-09-02	
華廣生技股份有限公司大慶廠	台中市南區大慶街二段100號	GMP1021	葡萄糖品管液	Y	2019-09-02	
普一股份有限公司	新北市新店區中正路550巷3號5樓	GMP0064	移動式X光系統	Y	2020-03-12	
達特普雷生技股份有限公司	臺北市內湖區新明路143巷8號	GMP1022	抗菌感受性試驗培養基	Y	2019-09-01	
達特普雷生技股份有限公司	臺北市內湖區新明路143巷8號	GMP1022	多功能培養基 (滅菌)	Y	2019-09-01	
達特普雷生技股份有限公司	臺北市內湖區新明路143巷8號	GMP1022	鑑別培養基 (滅菌)	Y	2019-09-01	
達特普雷生技股份有限公司	臺北市內湖區新明路143巷8號	GMP1022	集菌培養基 (滅菌)	Y	2019-09-01	
達特普雷生技股份有限公司	臺北市內湖區新明路143巷8號	GMP1022	選擇性培養基 (滅菌)	Y	2019-09-01	
澺盟科技股份有限公司	桃園市龜山區大崗村頂湖路9-2號	GMP1023	血糖儀	Y	2019-09-01	
澺盟科技股份有限公司	桃園市龜山區大崗村頂湖路9-2號	GMP1023	血糖試片	Y	2019-09-01	
圓方達企業有限公司	新北市三重區新北大道2段260號4樓之5	GMP1025	電位治療器	Y	2019-09-09	
圓方達企業有限公司	新北市三重區新北大道2段260號4樓之5	GMP1025	動力式熱敷墊	Y	2019-09-09	
昕琦科技股份有限公司	桃園市楊梅區民隆路26號	GMP1026	軟式隱形眼鏡	Y	2018-12-03	
昕琦科技股份有限公司	桃園市楊梅區民隆路26號	GMP1026	軟式隱形眼鏡	Y	2018-12-03	
美得康科技股份有限公司	台北市內湖區瑞光路318號2樓	GMP1027	醫學圖像紀錄傳輸系統	Y	2019-10-02	
以仁國際醫療器材股份有限公司	宜蘭縣蘇澳鎮頂寮里頂強路19號	GMP1028	泌尿導管及其附件(滅菌)	Y	2019-10-14	
以仁國際醫療器材股份有限公司	宜蘭縣蘇澳鎮頂寮里頂強路19號	GMP1028	氣管內管	Y	2019-10-14	
以仁國際醫療器材股份有限公司	宜蘭縣蘇澳鎮頂寮里頂強路19號	GMP1028	氣切管及其氣囊	Y	2019-10-14	
以仁國際醫療器材股份有限公司	宜蘭縣蘇澳鎮頂寮里頂強路19號	GMP1028	血管內導管	Y	2019-10-14	
以仁國際醫療器材股份有限公司	宜蘭縣蘇澳鎮頂寮里頂強路19號	GMP1028	麻醉傳輸組	Y	2019-10-14	
以仁國際醫療器材股份有限公司	宜蘭縣蘇澳鎮頂寮里頂強路19號	GMP1028	血管內導管固定裝置(滅菌)	Y	2019-10-14	
以仁國際醫療器材股份有限公司	宜蘭縣蘇澳鎮頂寮里頂強路19號	GMP1028	外科用覆蓋巾及其附件	Y	2019-10-14	
台裕化學製藥廠股份有限公司	新竹縣竹東鎮員山路11巷13弄1號	GMP1029	軟式隱形眼鏡保存用產品(滅菌)	Y	2018-09-10	
台裕化學製藥廠股份有限公司	新竹縣竹東鎮員山路11巷13弄1號	GMP1029	軟式隱形眼鏡保存用產品(滅菌)	Y	2018-09-10	
常廣股份有限公司	台中市大甲區工一路29號	GMP1030	內視鏡及其附件(檢體袋、穿刺套管組、沖吸管、氣腹針、內視鏡器械、複埠式導入套管組、腹腔鏡用防霧液)(滅菌)	Y	2019-10-20	
常廣股份有限公司	台中市大甲區工一路29號	GMP1030	婦產科用腹腔鏡及其附件(檢體袋、穿刺套管組、沖吸管) (滅菌)	Y	2019-10-20	
常廣股份有限公司	台中市大甲區工一路29號	GMP1030	導入/引流導管及其附件(沖吸管)(滅菌)	Y	2019-10-20	
常廣股份有限公司	台中市大甲區工一路29號	GMP1030	腹腔鏡灌入器(氣腹針、濾氣管)(滅菌)	Y	2019-10-20	
常廣股份有限公司	台中市大甲區工一路29號	GMP1030	切割及止血用電刀及其附件(內視鏡器械)	Y	2019-10-20	
常廣股份有限公司	台中市大甲區工一路29號	GMP1030	滅菌包(消毒管袋)	Y	2019-10-20	
常廣股份有限公司	台中市大甲區工一路29號	GMP1030	外科用覆蓋巾及其附件(傷口撐開器)	Y	2019-10-20	
常廣股份有限公司	台中市大甲區工一路29號	GMP1030	輸血袋用壓力器(壓力器及其配件)	Y	2019-10-20	
菁品健康科技有限公司	台中市東區振興路287號1樓	GMP1032	紅外線燈	Y	2019-10-21	
惠合再生醫學生技股份有限公司	台南市新市區南科二路9號3樓之1、2	GMP1033	閉合用傷口/燒燙傷敷料	Y	2019-10-22	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	葡萄糖試驗系統	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	酮(非定量)試驗系統	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	品管材料(分析與非分析)	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	血庫供應	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	血液混合器及血液重量分析裝置	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	加熱密封器材	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	轉移套	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	電子式週邊神經刺激器	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	麻醉傳輸組	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	麻醉傳輸穿刺針	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	自體輸血用器具	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	麻醉藥揮發器	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	心血管支架	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	經皮穿刺冠狀動脈導管	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	非侵入性血壓測量系統	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	診斷用血管內導管	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	連續性沖洗導管	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	經皮導管	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	經皮導管用血管擴張器	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	導管導引線	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	導管導引器	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	氣球導管修護組	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	動脈栓塞裝置	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	心血管之血管內過濾器	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	血管移植彌補物	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	心肺血管繞道術之血管導管,套管及管子	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	心肺血管繞道術和氧器	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	血管夾	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	動脈管腔內剝離器	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	血栓切除術導管	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	牙槽骨修復材料	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	骨切割器及其附件	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	牙科用注射針	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	骨板	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	耳鼻喉科用圓銼	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	耳鼻喉電動式或氣動式外科鑽	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	支氣管鏡(軟式或硬式)及其附件	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	腸胃科-泌尿科生檢器械	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	內視鏡及其附件	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	內視鏡用電刀及其附件	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	痔瘡結紮器	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	電震波碎石儀	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	機械式碎石器	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	輸尿管支架	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	手動式胃腸科-泌尿科手術器械及其附件	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	膽管用導管及其附件	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	泌尿導管及其附件	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	食道擴張器	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	血液通路裝置及其附件	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	腹膜透析系統及其附件	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	造口術用袋及其附件	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	胃腸管及其附件	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	超音波手術裝置	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	外科用網片	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	食道彌補物	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	氣管彌補物	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	醫療用衣物	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	導入/引流導管及其附件	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	切割及止血用電刀及其附件	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	外科用皮膚去油劑或去黏劑	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	一般手術用手動式器械	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	手術用器具馬達與配件或附件	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	充氣式止血帶	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	靜脈輸液用容器	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	液體性繃帶	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	醫療用黏性膠帶及黏性繃帶	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	輸血袋用壓力器	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	血管內輸液套	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	噴射灌洗器	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	皮下單腔針	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	輸液幫浦	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	真空動力式體液吸收器具	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	手提式擔架	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	輪式擔床	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	動力合式頭顱鑽,銼子,環鋸及其附件	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	動力簡易式頭蓋顱,銼子,環鋸及其附件	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	氣動頭顱鑽馬達	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	非動力式神經外科用器械	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	神經系統立體定位用器械	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	預成形不可變式頭顱造型板	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	中央神經系統液體分流器與其組件	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	疼痛舒緩用植入式脊髓刺激器	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	人工栓塞裝置	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	婦產科用腹腔鏡及其附件	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	腹腔鏡灌入器	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	關節鏡	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	骨固定環	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	PMMA骨水泥	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	單一或多重之金屬類骨固定裝置及附件	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	平滑或螺紋之金屬類骨固定物	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	椎弓板間之脊椎矯正固定物	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	椎體間之脊椎矯正固定物	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	椎弓螺釘系統	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	限制型髖關節之金屬類/聚合物類骨水泥式或無骨水泥式彌補物	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	半限制型髖關節金屬類/聚合物類骨水泥式彌補物	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	半限制型髖關節之金屬類/陶瓷類/聚合物類骨水泥或無孔塗佈無骨水泥式彌補物	Y	2019-11-10	
台灣大昌華嘉股份有限公司	桃園縣楊梅市瑞坪里梅獅路二段629號	GMP1034	半限制型髖關節金屬類/聚合物類/金屬類多孔塗佈無骨水泥式彌補物	Y	2019-11-10	
