綠燈	據香港衛生署於98年12月9、10日發布新聞及日本於98年12月9、11日發布新聞警訊，呼籲民眾不要購買或服食名為「4men 男」、「2H&2D」、 「清脂三天瘦」、 「Huo Luo Jing Dan（活絡金丹）」等產品乙事。	事件過程:◎香港衛生署於98年12月9、10日發布新聞指稱，名為「2H&2D」之產品，經檢出含「Tadalafil」之西藥成分；名為「清脂三天瘦」之產品，經檢出含「Sibutramine」及其類似物之西藥成分。另日本於98年12月9、11日發布新聞警訊指稱，名為「4men 男」之產品，經檢出含「Sildenafil類似物」之成分；名為「みなぎる無限力マラ王」之產品，經檢出含「Hydroxyhongdenafil」之成分；另名為「Huo Luo Jing Dan（活絡金丹）」之產品，則經檢出含「Indomethacin」、「Dexamethasone」及「Prednisolone」等西藥成分，因此呼籲民眾千萬不要購買或者服用。◎「Tadalafil」其副作用包括低血壓、頭痛、嘔吐、頭暈及暫時性視力模糊，並可能和某些藥物（例如 nitroglycerin）產生交互作用，令血壓降至危險水平；「Sibutramine」其副作用包括服用後可能會引起血壓上升及心跳加速等；「Indomethacin」為抗炎、鎮痛劑，副作用包括噁心、嘔吐、食慾不振等；「Dexamethasone」屬類固醇，長期服用可能引致圓臉、中央肥胖、高血壓、高血糖及胃潰瘍；「Prednisolone」亦屬類固醇，長期服用可引致圓臉，高血壓、高血糖及胃潰瘍等。◎衛生署並表示，國內從未核准上述產品，倘有非法販售情形，即屬於藥事法第22條1項2款之禁藥，依同法第82條規定「製造或輸入偽藥或禁藥者，處十年以下有期徒刑，得併科新臺幣一千萬元以下罰金…因過失犯第一項之罪者，處三年以下有期徒刑、拘役或科新臺幣五十萬元以下罰金。」，另依同法第83條規定「明知為偽藥或禁藥，而販賣、供應、調劑、運送、寄藏、牙保、轉讓或意圖販賣而陳列者，處七年以下有期徒刑，得併科新臺幣五百萬元以下罰金…因過失犯第一項之罪者，處二年以下有期徒刑、拘役或科新臺幣三十萬元以下罰金。」◎衛生署並提醒消費大眾注意，藥品必須對症及適量使用才能夠治病，否則極有可能產生嚴重不良反應。身體倘有不適或有醫療需求，均應先行就醫，經醫師診斷後開給處方，再將處方箋，交藥師調劑，切勿自行購買處方藥品服用，更不要去購買來源不明藥品，以免發生無法預期之副作用或併發症。◎衛生署於獲悉此項之消息後，除加強督導地方衛生機關取締違規之藥品外，亦鼓勵民眾們協助監督檢舉非法藥物，並且設置檢舉不法藥物專用電子信箱： drug@doh.gov.tw及免付費服務電話：0800-625-748，以供民眾檢舉、諮詢使用，希望民眾善加利用。;;處置建議:為維護消費者健康與權益，呼籲消費者，避免購買該產品使用。		2009-12-15	
綠燈	據香港衛生署於98年12月11日發布新聞，呼籲民眾不要購買或服食名為「康柯美-完美自我」及「中草藥-健康減肥軟胶囊」等產品乙事。	事件過程:◎香港衛生署於98年12月11日發布新聞指稱，名為「康柯美-完美自我」及「中草藥-健康減肥軟胶囊」的減肥產品，經檢出含「Sibutramine」、「Phenolphthalein」及「Sibutramine」類似物等西藥成分，因此呼籲民眾千萬不要購買或者服用。◎「Sibutramine」其副作用包括服用後可能會引起血壓上升及心跳加速等；「Phenolphthalein」是用作緩瀉劑，該成分因有動物致癌之報告，但無人體研究報告顯示有致癌性，惟考量目前臨床上有其他可選擇之藥品，衛生署已廢止含該成分之藥品許可證。◎衛生署並表示，國內從未核准上述產品，倘有非法販售情形，即屬於藥事法第22條1項2款之禁藥，依同法第82條規定「製造或輸入偽藥或禁藥者，處十年以下有期徒刑，得併科新臺幣一千萬元以下罰金…因過失犯第一項之罪者，處三年以下有期徒刑、拘役或科新臺幣五十萬元以下罰金。」，另依同法第83條規定「明知為偽藥或禁藥，而販賣、供應、調劑、運送、寄藏、牙保、轉讓或意圖販賣而陳列者，處七年以下有期徒刑，得併科新臺幣五百萬元以下罰金…因過失犯第一項之罪者，處二年以下有期徒刑、拘役或科新臺幣三十萬元以下罰金。」◎衛生署已核准用於肥胖或體重過重病人之藥品，均列屬醫師處方藥品，依藥事法第50條規定，醫師處方藥品非經醫師處方，不得調劑供應。衛生署並提醒消費大眾注意，藥品必須對症及適量使用才能夠治病，否則極有可能產生嚴重不良反應。身體倘有不適或有醫療需求，均應先行就醫，經醫師診斷後開給處方，再將處方箋，交藥師調劑，切勿自行購買處方藥品服用，更不要去購買來源不明藥品，以免發生無法預期之副作用或併發症。◎衛生署於獲悉此項之消息後，除加強督導地方衛生機關取締違規之藥品外，亦鼓勵民眾們協助監督檢舉非法藥物，並且設置檢舉不法藥物專用電子信箱： drug@doh.gov.tw及免付費服務電話：0800-625-748，以供民眾檢舉、諮詢使用，希望民眾善加利用。;;處置建議:為維護消費者健康與權益，呼籲消費者，避免購買該產品使用。		2009-12-21	
綠燈	據香港衛生署於98年12月18日發布新聞，呼籲民眾不要購買或服食名為「Vegetal Vigra」產品乙事。	事件過程:◎香港衛生署於98年12月18日發布新聞指稱，名為「Vegetal Vigra」之產品，經檢出含「Sildenafil」及「Tadalafil」之西藥成分，因此呼籲民眾千萬不要購買或者服用。◎「Sildenafil」及「Tadalafil」副作用包括低血壓、頭痛、嘔吐、頭暈及暫時性視力模糊，並可能和某些藥物（例如 nitroglycerin）產生交互作用，令血壓降至危險水平。◎衛生署並表示，國內從未核准上述產品，倘有非法販售情形，即屬於藥事法第22條1項2款之禁藥，依同法第82條規定「製造或輸入偽藥或禁藥者，處十年以下有期徒刑，得併科新臺幣一千萬元以下罰金…因過失犯第一項之罪者，處三年以下有期徒刑、拘役或科新臺幣五十萬元以下罰金。」，另依同法第83條規定「明知為偽藥或禁藥，而販賣、供應、調劑、運送、寄藏、牙保、轉讓或意圖販賣而陳列者，處七年以下有期徒刑，得併科新臺幣五百萬元以下罰金…因過失犯第一項之罪者，處二年以下有期徒刑、拘役或科新臺幣三十萬元以下罰金。」◎衛生署已核准得用於性功能障礙之藥品，均列屬醫師處方藥品，依藥事法第50條規定，須由醫師處方之藥品，非經醫師處方，不得調劑供應。衛生署並提醒消費大眾注意，藥品必須對症及適量使用才能夠治病，否則極有可能產生嚴重不良反應。身體倘有不適或有醫療需求，均應先行就醫，經醫師診斷後開給處方，再將處方箋，交藥師調劑，切勿自行購買處方藥品服用，更不要去購買來源不明藥品，以免發生無法預期之副作用或併發症。◎衛生署於獲悉此項之消息後，除加強督導地方衛生機關取締違規之藥品外，亦鼓勵民眾們協助監督檢舉非法藥物，並且設置檢舉不法藥物專用電子信箱： drug@doh.gov.tw及免付費服務電話：0800-625-748，以供民眾檢舉、諮詢使用，希望民眾善加利用。;;處置建議:為維護消費者健康與權益，呼籲消費者，避免購買該產品使用。		2009-12-21	
黃燈	美國FDA發布警訊，有關 Propoxyphene成分藥品可能產生心臟毒性之風險，引起心臟節律不正常，經評估其風險大於臨床效益，決議將含該成分藥品撤離市場。	事件過程:<ul>    <li>美國FDA近期發布有關Propoxyphene成分藥品之用藥安全資訊，依據研究發現，使用含該成分藥品可能產生心臟毒性之風險，引起心臟節律不正常，經評估其風險大於臨床效益，因此決議將含該成分藥品撤離市場。&nbsp;</li>    <li>經查國內核准含該成分藥品許可證共計5張，均屬管制藥品，所核適應症為「輕度到中度疼痛之緩解」，其中1張為Propoxyphene單方止痛劑屬於第二級管制藥品，其餘4張為與Paracetamol組合之複方製劑屬於第四級管制藥品。&nbsp;</li>    <li>衛生署曾於98年7月1日發布新聞稿，提醒醫療人員應注意含該成分藥品過量使用之風險，切勿超過仿單記載之治療劑量，並小心監控病人之心臟相關不良反應。&nbsp;&nbsp;&nbsp;</li>    <li>為確保藥物安全與醫療效能，衛生署已建置藥物安全監測，即時監視國內、外藥物安全訊息，除設有藥物不良反應通報系統及藥物不良品通報中心之外，並對於藥物之安全性與療效亦隨時進行再評估，如醫療人員或病患疑似因使用（服用）藥品導致不良反應之發生，請立即通報衛生署所建置之全國藥物不良反應通報中心，藥物不良反應通報專線 02-2396-0100，網站： <a href="http://adr.doh.gov.tw" title="http://adr.doh.gov.tw">http://adr.doh.gov.tw</a>。&nbsp;</li></ul>;;處置建議:我國對於Propoxyphene成分藥品之管理 相對於國外已較為嚴格，為確保病人用藥安全，將儘速收集國內、外相關臨床使用及安全評估資料後，儘速提藥物安全評估委員會，進行藥品安全再評估作業。		2010-11-20	
綠燈	食品藥物管理局說明有關日本共和藥品工業株式會社及金星藥品工業株式會社回收lithium carbonate 200mg錠劑，國內並未核准輸入該公司所回收的藥品	事件過程:<ul>    <li>日本衛生單位於2010年11月9日發布回收訊息，日本共和藥品工業株式會社及金星藥品工業株式會社回收lithium carbonate 200mg錠劑（共和藥品工業株式會社計72批；金星藥品工業株式會社計171批），回收原因為留樣品溶離度試驗結果未達標準，廠商自主回收該產品。</li>    <li>lithium carbonate錠劑適應症為躁病及預防躁鬱病。&nbsp;&nbsp;&nbsp; </li>    <li>衛生署並未核准該公司之此藥品，該回收藥品未進口國內。&nbsp;&nbsp;&nbsp;</li>    <li>為確保藥物安全與醫療效能，衛生署已建置藥物安全監測，即時監視國內、外藥物安全訊息，除設有藥物不良反應通報系統及藥物不良品通報中心之外，並對於藥物之安全性與療效亦隨時進行再評估，如醫療人員或病患疑似因使用（服用）藥品導致不良反應之發生，請立即通報衛生署所建置之全國藥物不良反應通報中心，藥物不良反應通報專線 02-2396-0100，網站： <a href="http://adr.doh.gov.tw" title="http://adr.doh.gov.tw">http://adr.doh.gov.tw</a>。如發現藥物不良品時，請立即通報衛生署所建置之全國藥物不良品通報中心，藥物不良品通報專線 02-2396-0100，網站： <a href="http://recall.doh.gov.tw" title="http://recall.doh.gov.tw">http://recall.doh.gov.tw</a>。</li></ul>;;處置建議:為維護消費者健康與權益，呼籲消費者，勿自國外、網路或其他通路商購買該產品使用。		2010-11-11	
綠燈	食品藥物管理局說明有關香港回收新科製藥有限公司之Bisacodyl 5mg錠劑共計1批，國內並未核准輸入	事件過程:<ul>    <li>香港衛生署2010年10月26日發布回收訊息，回收新科製藥有限公司之Bisacodyl 5mg錠劑共計1批（批號：08013004(1)）。該批藥品在新加坡被發現與原核准規格不符而回收，在未確定品質是否受影響的情況下，香港衛生署也下令回收。&nbsp;&nbsp;&nbsp; </li>    <li>Bisacodyl 5mg錠劑為緩解便秘用藥&nbsp;&nbsp;&nbsp; </li>    <li>衛生署並未核准該公司之此藥品，該回收藥品未進口國內。&nbsp; </li>    <li>為確保藥物安全與醫療效能，衛生署已建置藥物安全監測，即時監視國內、外藥物安全訊息，除設有藥物不良反應通報系統及藥物不良品通報中心之外，並對於藥物之安全性與療效亦隨時進行再評估，如醫療人員或病患疑似因使用（服用）藥品導致不良反應之發生，請立即通報衛生署所建置之全國藥物不良反應通報中心，藥物不良反應通報專線 02-2396-0100，網站： <a href="http://adr.doh.gov.tw" title="http://adr.doh.gov.tw">http://adr.doh.gov.tw</a>。如發現藥物不良品時，請立即通報衛生署所建置之全國藥物不良品通報中心，藥物不良品通報專線 02-2396-0100，網站： <a href="http://recall.doh.gov.tw" title="http://recall.doh.gov.tw">http://recall.doh.gov.tw</a>。 </li></ul>;;處置建議:為維護消費者健康與權益，呼籲消費者，勿自國外、網路或其他通路商購買該產品使用。		2010-10-28	
黃燈	美國FDA發布有關治療前列腺癌藥品「性腺激素釋放素促進劑（Gonadotropin-releasing hormone agonist，GnRH agonist），可能會小幅增加病人糖尿病和某些心血管疾病（例;如：心臟病發作、心臟猝死、中風）之風險。	事件過程:<ul>    <li>美國FDA依據文獻發現，該類藥品可能會小幅增加病人糖尿病和某些心血管疾病（例如：心臟病發作、心臟猝死、中風）之風險，因此美國FDA要求該類藥品仿單加刊相關警語及注意事項。美國FDA同時提醒 醫師應審慎評估病患之用藥風險，定期監控病人之血糖及/或糖化血紅素（HbA1c）以及心血管疾病之相關徵兆。&nbsp;&nbsp;&nbsp; </li>    <li>衛生署核准GnRH促進劑類藥品包括：leuprolide（leuprorelin）、 goserelin、triptorelin、nafarelin及buserelin等成分。另查全國藥物不良反應通報資料，尚無疑似使用該類藥品引起糖尿病或心血管疾病之不良反應通報。除此之外，衛生署核准該類藥品仿單之「副作用」章節中也已刊載「..心臟血管系統：充血性心衰竭、周邊水腫、靜脈栓塞/靜脈炎、肺栓塞等.」。&nbsp;&nbsp;&nbsp; </li>    <li>衛生署食品藥物管理局再次提醒醫師，處方該類藥品前，應謹慎評估其臨床效益及風險，同時嚴密監視病人不良反應之發生。病人倘若用藥期間有任何不適或疑問，應立即回診開立處方醫師，勿任意停藥。&nbsp;&nbsp;&nbsp; </li>    <li>食品藥物管理局已建立藥物安全資訊主動監控機制，除有藥物不良反應通報系統之外，對於安全有關訊息，隨時進行瞭解，以保障民眾之用藥安全，提醒醫療人員或病患懷疑因為使用（服用）藥品導致不良反應發生時，請立即通報給衛生署所建置之全國藥物不良反應通報中心，藥物不良反應通報專線02-2396-0100，網站<a href="http://adr.doh.gov.tw" title="http://adr.doh.gov.tw">http://adr.doh.gov.tw</a>。 </li></ul>;;處置建議:經本署評估後，公告加註警語、使用注意事項或不良反應等，並公告周知醫療機構、藥局、藥商及消費者。		2010-10-22	
紅燈	食品藥物管理局評估sibutramine成分藥品，自10月11日起廢止所有該成分藥品許可證，許可證持有藥商應於1個月內收回市售品	事件過程:<ul>    <li>針對減重支持療法藥品sibutramine之前一波（99年9月16日）風險效益評估之後， 衛生署食品藥物管理局持續蒐集彙整該成分藥品之國內、外相關資訊，並密切注意各國衛生主管機關之管裡規定。根據綜合評估最新資料，澳洲TGA於2010年10月8日公布，含sibutramine成分藥品將撤離澳洲市場 ；美國 FDA亦於2010年10月8日公布，原廠藥商亞培公司自願將該成分藥品撤離美國市場。衛生署食品藥物管理局於10月8日、9日立即召開會議，根據各國最新評估資料，確認該成分藥品之風險高於臨床效益，因此，廢止所有該成分藥品許可證。&nbsp;&nbsp;&nbsp; </li>    <li>衛生署食品藥物管理局依據藥事法第48條及第80條之規定，自99年10月11日廢止所有該成分藥品許可證，並要求該成分藥品許可證持有藥商應於1個月內收回市售品，藥商、藥局、醫療機構應自99年10月11日起立即停止輸入、製造、批發、陳列、調劑、零售。違反規定者將依藥事法第94條處新台幣2～10萬元。另外食品藥物管理局提醒正在使用該成分藥品之患者，應立即回診主治醫師，與醫師討論，調整處方，尋求其他替代治療。&nbsp;&nbsp;&nbsp; </li>    <li>食品藥物管理局已建立藥物安全資訊主動監控機制與評估，除有藥物不良反應通報系統之外，對於安全有關訊息，隨時進行瞭解，以保障民眾之用藥安全，提醒醫療人員或病患疑似因為使用（服用）藥品導致不良反應發生時，請立即通報給衛生署所建置之全國藥物不良反應通報中心，藥物不良反應通報專線02-2396-0100，網站： <a href="http://adr.doh.gov.tw" title="http://adr.doh.gov.tw">http://adr.doh.gov.tw</a>。</li></ul>;;處置建議:<ul>    <li>病患應至原處方醫療機構回診並回收該藥品。 </li>    <li>自公告日起立即禁止該產品之輸入、製造及販售。 </li>    <li>自公告日起醫療機構、藥局停止調劑、販售並配合回收，並通知縣市衛生局。 </li></ul><p>&nbsp;</p>		2010-10-09	
綠燈	食品藥物管理局說明有關美國Amgen公司自主回收356批Epoetin Alfa注射劑，國內並未核准輸入該公司所回收的藥品	事件過程:<ul>    <li>美國食品藥物管理局2010年9月24日發布回收訊息－有關Amgen公司回收Epoetin Alfa注射劑共356批 ，包括 Epogen&amp;reg; （共201批） 及 Procrit&amp;reg; （共155批）。回收原因為 產品可能含有非常細微之玻璃屑片，基於民眾用藥安全，該公司自主回收上述批號產品。</li>    <li>Epoetin Alfa注射劑之適應症為「治療與慢性腎功能失調有關的貧血症狀或因此而需要輸血的患者，治療與癌症化學治療有關的症狀性貧血」。</li>    <li>衛生署並未核准該公司之此藥品，該回收藥品未進口國內。</li>    <li>為確保藥物安全與醫療效能，衛生署已建置藥物安全監測，即時監視國內、外藥物安全訊息，除設有藥物不良反應通報系統及藥物不良品通報中心之外，並對於藥物之安全性與療效亦隨時進行再評估，如醫療人員或病患疑似因使用（服用）藥品導致不良反應之發生，請立即通報衛生署所建置之全國藥物不良反應通報中心，藥物不良反應通報專線 02-2396-0100，網站： <a href="http://adr.doh.gov.tw" title="http://adr.doh.gov.tw">http://adr.doh.gov.tw</a>。如發現藥物不良品時，請立即通報衛生署所建置之全國藥物不良品通報中心，藥物不良品通報專線 02-2396-0100，網站： <a href="http://recall.doh.gov.tw" title="http://recall.doh.gov.tw">http://recall.doh.gov.tw</a>。 </li></ul>;;處置建議:為維護消費者健康與權益，呼籲消費者，勿自國外、網路或其他通路商購買該產品使用。		2010-09-30	
紅燈	加拿大發布消費警訊，原產地中國Beijing Zhangguang 101 Science & Technology Development Co. Ltd廠牌之「101 Zhangguang Gold 101 Super Effective Hair Growth Agent」及「101 Zhangguang Fabao 101D Doctor Zhaos Chinese Traditional Herbal Hair Care Formula」化粧品，擅自添加Minoxidil藥品成分乙事	事件過程:<p>◎ 加拿大發布消費警訊，原產地中國Beijing Zhangguang 101 Science &amp; Technology Development Co. Ltd廠牌之「101 Zhangguang Gold 101 Super Effective Hair Growth Agent」及「101 Zhangguang Fabao 101D Doctor Zhaos Chinese Traditional Herbal Hair Care Formula」化粧品，因擅自添加Minoxidil藥品成分，可能對人體產生危害。</p><p>◎ Minoxidil為藥品成分，本署未核准可添加在化粧品中，如違法添加係違反藥事法之規定，可處十年以下有期徒刑，並得併科新台幣1千萬以下罰金。</p><p>◎ 本署並未核准該產品進口販售，呼籲消費者不要自網路或其他通路商購買該產品使用。</p><p>◎為確保藥物安全與醫療效能，衛生署已建置藥物安全監測，即時監視國內、外藥物安全訊息，除設有藥物不良反應通報系統及藥物不良品通報中心之外，並對於藥物之安全性與療效亦隨時進行再評估，如醫療人員或病患疑似因使用（服用）藥品導致不良反應之發生，請立即通報衛生署所建置之全國藥物不良反應通報中心，藥物不良反應通報專線 02-2396-0100，網站： <a href="http://adr.doh.gov.tw" title="http://adr.doh.gov.tw">http://adr.doh.gov.tw</a>。如發現藥物不良品時，請立即通報衛生署所建置之全國藥物不良品通報中心，藥物不良品通報專線 02-2396-0100，網站： <a href="http://recall.doh.gov.tw" title="http://recall.doh.gov.tw">http://recall.doh.gov.tw</a>。</p>;;處置建議:為維護消費者健康與權益，呼籲消費者，勿自國外、網路或其他通路商購買該產品使用。		2010-11-24	
黃燈	食品藥物管理局說明rosiglitazone成分藥品各國使用現況	事件過程:<ul>    <li>糖尿病用藥rosiglitazone因心血管風險備受各國衛生主管機關關注。歐盟EMA於99年9月23日建議會員國，在藥商提出新事證證明此類藥品臨床效益大於風險前，要求該成分藥品暫時停止販售。美國FDA亦於同日宣佈限縮rosiglitazone成分藥品（藥品名稱Avandia）之使用，要求醫師只有在現行其他糖尿病用藥皆無效之情況下，方得使用Avandia治療第二型糖尿病患者，同時要求藥商（GSK）提交該藥品風險評估暨管控計畫，以降低用藥風險，並停止目前正進行之TZD（thiazolidinedione）類藥品（含Avandia）之前瞻性研究（TZD intervention with vitamin D evaluation， TIDE）。&nbsp;&nbsp;&nbsp;</li>    <li>食品藥物管理局 呼籲目前正使用此類成分藥品之病患，在尚未與主治醫師討論前，切勿自行停止用藥；並再次提醒醫師為病患處方該藥品時，應謹慎評估其用藥之風險與效益，更應小心監視其不良反應發生。&nbsp;&nbsp;&nbsp;</li>    <li>食品藥物管理局已建立藥物安全資訊主動監控機制，除有藥物不良反應通報系統之外，對於安全有關訊息，隨時進行瞭解，以保障民眾之用藥安全，提醒醫療人員或病患懷疑因為使用（服用）藥品導致不良反應發生時，請立即通報給本署所建置之全國藥物不良反應通報中心，藥物不良反應通報專線02-2396-0100，網站：<a href="http://adr.doh.gov.tw" title="http://adr.doh.gov.tw">http://adr.doh.gov.tw</a>。</li></ul>;;處置建議:<ul>    <li>衛生署食品藥物管理局已於99年7月15日召開藥物安全評估委員會，決議限制Avandia僅能使用於「其他口服降血糖藥品適當合併治療之後均無法良好控制血糖或無法耐受時之第二型糖尿病」之治療，並做出下列限制使用措施<br>    </br>    （ 1 ）不建議使用於缺血性心臟病之病人。<br>    </br>    （ 2 ）不建議使用於心臟衰竭症狀之病人。<br>    </br>    （ 3 ）心臟衰竭狀態第3級或第 4 級（紐約心臟協會『 NYHA 』Class III或IV cardiac status）的病人禁止使用本藥品。</li>    <li>食品藥物管理局將進一步要求藥商提出REMS計畫，該計畫包括要求醫師需詳細評估病患，在確認現行其他用藥皆無效之情況下，方得使用Avandia進行治療，並將評估過程做成完整書面紀錄；病患在使用該藥前必須被告知相關的心血管風險資訊，並確實了解使用該藥之風險。食品藥物管理局並將持續評估Avandia藥品之臨床效益與風險。</li></ul><p>&nbsp;</p>		2010-09-24	
綠燈	食品藥物管理局說明有關香港Deltapharm公司自主回收1批Anlina陰道塞劑(nystatin, chloramphenicol and diiodohydroxyquinoline)，國內並未輸入該公司回收之藥品	事件過程:<p>◎香港衛生單位於2010年12月10日發布藥品回收訊息，Deltapharm公司自主回收1批Anlina陰道塞劑(nystatin, chloramphenicol and diiodohydroxyquinoline)（批號HK-43469），回收原因為藥品崩解速率較慢，不符原核准規格，因此該公司自主回收該批號產品。</p><p>◎Anlina陰道塞劑(nystatin, chloramphenicol and diiodohydroxyquinoline)為治療陰道感染症藥物。</p><p>◎經查國內並未核准Deltapharm公司製造之該藥品。亦即該回收藥品並未進口國內。</p><p>◎為確保藥物安全與醫療效能，衛生署已建置藥物安全監測，即時監視國內、外藥物安全訊息，除設有藥物不良反應通報系統及藥物不良品通報中心之外，並對於藥物之安全性與療效亦隨時進行再評估，如醫療人員或病患疑似因使用（服用）藥品導致不良反應之發生，請立即通報衛生署所建置之全國藥物不良反應通報中心，藥物不良反應通報專線 02-2396-0100，網站： <a href="http://adr.doh.gov.tw" title="http://adr.doh.gov.tw">http://adr.doh.gov.tw</a>。如發現藥物不良品時，請立即通報衛生署所建置之全國藥物不良品通報中心，藥物不良品通報專線 02-2396-0100，網站： <a href="http://recall.doh.gov.tw" title="http://recall.doh.gov.tw">http://recall.doh.gov.tw</a>。</p>;;處置建議:為維護消費者健康與權益，呼籲消費者，勿自國外、網路或其他通路商購買該產品使用。		2010-12-10	
黃燈	美國FDA發布tigecycline成分藥品（藥品名稱Tygacil）之安全資訊，依據臨床試驗所得結果，顯示使用tigecycline成分藥品， 相較於其他抗感染藥品，有增加病患死亡之風險。	事件過程:<ul>    <li>美國FDA近期發布tigecycline成分藥品（藥品名稱 Tygacil）之安全資訊，依據臨床試驗所得結果，顯示使用tigecycline成分藥品，相較於其他抗感染藥品，有增加病患死亡之風險。美國FDA已對tigecycline成分藥品（藥品名稱Tygacil）進行仿單修訂，在警語與注意事項、不良反應等部分加註增加死亡之風險的相關資訊。美國FDA提醒醫療人員，臨床試驗結果顯示，當使用此藥時，最大的死亡風險發生於因接受呼吸器治療導致肺炎感染之住院病人，惟此藥並未核准使用於此用途。此外對於嚴重感染之病患，儘可能使用其他藥品替代tigecycline成分藥品 。&nbsp;</li>    <li>經查，衛生署核准含有該成分之藥品許可證為衛署藥輸字第024443號，所核准之適應症為「對Tigecycline具有感受性之細菌所引起之複雜性皮膚及皮膚結構感染、複雜性腹腔內感染症及社區感染性肺炎」。&nbsp;&nbsp;&nbsp;</li>    <li>食品藥物管理局呼籲醫生為病患處方該藥品時，應謹慎評估其用藥之風險與效益，更應小心監視其不良反應發生。此外，食品藥物管理局 局已建立藥物安全資訊主動監控機制，除有藥物不良反應通報系統之外，對於安全有關訊息，隨時進行瞭解，以保障民眾之用藥安全，提醒醫療人員或病患懷疑因為使用（服用）藥品導致不良反應發生時，請立即通報給本署所建置之全國藥物不良反應通報中心，藥物不良反應通報專線02-2396-0100，網站：<a href="http://adr.doh.gov.tw" title="http://adr.doh.gov.tw">http://adr.doh.gov.tw</a>。 </li></ul>;;處置建議:請持有藥品許可證之藥商提供事件詳細資料，以利本署進行再評估。		2010-09-08	
綠燈	食品藥物管理局說明有關加拿大Novo Nordisk (諾和諾德)公司自主回收2批GlucaGen Hypokit&reg; (Glucagon)注射劑，國內並未輸入該公司回收的藥品	事件過程:<ul>    <li>加拿大衛生單位於2010年8月25日發布藥品回收訊息，Novo Nordisk (諾和諾德)公司回收2批GlucaGen Hypokit&amp;reg; (Glucagon)注射劑，批號為: YW60335及YW60351，其包裝為1凍晶粉劑附溶劑針筒，回收原因為發現溶劑針筒於製造過程中有瑕疵，因此該公司自主回收上述批號產品。&nbsp;&nbsp;&nbsp; </li>    <li>Glucagon 為一昇糖劑，用於使用胰島素治療糖尿病患所致之嚴重低血糖。&nbsp;&nbsp;&nbsp;</li>    <li>衛生署並未核准該公司之此藥品，該回收藥品未進口國內。</li>    <li>為確保藥物安全與醫療效能，衛生署已建置藥物安全監測，即時監視國內、外藥物安全訊息，除設有藥物不良反應通報系統及藥物不良品通報中心之外，並對於藥物之安全性與療效亦隨時進行再評估，如醫療人員或病患疑似因使用（服用）藥品導致不良反應之發生，請立即通報衛生署所建置之全國藥物不良反應通報中心，藥物不良反應通報專線 02-2396-0100，網站： <a href="http://adr.doh.gov.tw" title="http://adr.doh.gov.tw">http://adr.doh.gov.tw</a>。如發現藥物不良品時，請立即通報衛生署所建置之全國藥物不良品通報中心，藥物不良品通報專線 02-2396-0100，網站： <a href="http://recall.doh.gov.tw" title="http://recall.doh.gov.tw">http://recall.doh.gov.tw</a>。</li></ul>;;處置建議:為維護消費者健康與權益，呼籲消費者，勿自國外、網路或其他通路商購買該產品使用。		2010-08-27	
綠燈	食品藥物管理局說明有關日本佐藤製藥株式會社自主回收1批ジフルコルトロン吉草酸エステル(Diflucortolone)，國內並未輸入該公司回收之藥品	事件過程:<p>◎日本衛生單位於2010年12月10日發布藥品回收訊息，佐藤製藥株式會社自主回收1批「ジフルコルトロン吉草酸エステル」(Diflucortolone)（批號NXPP），回收原因為產品中含有黑色異物，經分析該異物為Cladosporium (黑黴菌)，因此該公司自主回收該批號產品。</p><p>◎Diflucortolone為治療濕疹及皮膚炎疾病藥物。</p><p>◎經查國內並未核准佐藤製藥株式會社製造之該藥品。亦即該回收藥品並未進口國內。</p><p>◎為確保藥物安全與醫療效能，衛生署已建置藥物安全監測，即時監視國內、外藥物安全訊息，除設有藥物不良反應通報系統及藥物不良品通報中心之外，並對於藥物之安全性與療效亦隨時進行再評估，如醫療人員或病患疑似因使用（服用）藥品導致不良反應之發生，請立即通報衛生署所建置之全國藥物不良反應通報中心，藥物不良反應通報專線 02-2396-0100，網站： <a href="http://adr.doh.gov.tw" title="http://adr.doh.gov.tw">http://adr.doh.gov.tw</a>。如發現藥物不良品時，請立即通報衛生署所建置之全國藥物不良品通報中心，藥物不良品通報專線 02-2396-0100，網站： <a href="http://recall.doh.gov.tw" title="http://recall.doh.gov.tw">http://recall.doh.gov.tw</a>。</p>;;處置建議:為維護消費者健康與權益，呼籲消費者，勿自國外、網路或其他通路商購買該產品使用。		2010-12-10	
