講習類別,講習開始日期,講習結束日期,講習時數,參加對象,招收人數,講習縣市,報名方式,講習地點,報名類別,報名開始日期,報名結束日期,報名地點,承辦單位,承辦人,連絡電話,承辦人Email,核備單位,核備文號,核備日期,備註說明,會員講習費用,非會員講習費用,課程名稱,時數,講師姓名,上課時間
"進階班","1051210","1051218","32","其他","50","臺南市","請洽辦理單位","臺南市仁德區文華一街89號","依期間","1051201","1251217","新北市中和區中正路868號11樓","中華慈心健康安全醫事暨輻射防護發展協會","陳桂英","02-32344482","a2253478@ms64.hinet.net","臺南市衛生局","南市衛食藥字第1050187331號","1051125","課程資訊http：//www.chef.org.tw下載報名表或線上報名。1報名2繳費收據.基本資料傳真02-22260831並電話02-32344482確認，學生4500社會人士5000團體另有優惠","5200","5200","測驗","1","本會人員","1610"
"持續教育","1051221","1051221","2","其他","80","臺中市","線上報名","中山醫學大學附設醫院大慶院區行政大樓三樓會議室(40201台中市南區建國北路一段110號)","依期間","1051101","1061220","","社團法人中華食品安全管制系統發展協會","王怡勤","04-22029016","ichin113@yahoo.com","臺中市衛生局","中市衛食藥字第1050127777號函","","","0","0","衛生管理作業程序與管理","2","賴坤明","1200"
"持續教育","1051228","1051228","2","其他","80","臺中市","線上報名","中山醫學大學附設醫院大慶院區行政大樓三樓會議室(40201台中市南區建國北路一段110號)","依期間","1051101","1061227","","社團法人中華食品安全管制系統發展協會","王怡勤","04-22029016","ichin113@yahoo.com","臺中市衛生局","中市衛食藥字第1050127777號函","","","0","0","製程品質標準作業程序與管理","2","賴坤明","1200"
"進階班","1061104","1061112","32","其他","50","臺中市","請洽辦理單位","僑光科技大學(台中市西屯區僑光路100號)","依期間","1060717","1061027","","社團法人中華食品安全管制系統發展協會","王怡勤","04-22029016","haccpcmu@gmail.com","臺中市衛生局","中市衛食藥字第OOOOOOOOOOO號函","","↓↓↓報名請連結網址↓↓↓http://www.chinese-haccp.org.tw/registration/index-1.asp?Parser=99,5,47,43,,,2,107","0","0","課程簡介、產品HACCP計畫撰寫原則","2","陳江松","0830"
"進階班","1061104","1061112","32","其他","50","臺中市","請洽辦理單位","僑光科技大學(台中市西屯區僑光路100號)","依期間","1060717","1061027","","社團法人中華食品安全管制系統發展協會","王怡勤","04-22029016","haccpcmu@gmail.com","臺中市衛生局","中市衛食藥字第OOOOOOOOOOO號函","","↓↓↓報名請連結網址↓↓↓http://www.chinese-haccp.org.tw/registration/index-1.asp?Parser=99,5,47,43,,,2,107","0","0","衛生標準操作實務案例分析","2","王俊權","1020"
"進階班","1061104","1061112","32","其他","50","臺中市","請洽辦理單位","僑光科技大學(台中市西屯區僑光路100號)","依期間","1060717","1061027","","社團法人中華食品安全管制系統發展協會","王怡勤","04-22029016","haccpcmu@gmail.com","臺中市衛生局","中市衛食藥字第OOOOOOOOOOO號函","","↓↓↓報名請連結網址↓↓↓http://www.chinese-haccp.org.tw/registration/index-1.asp?Parser=99,5,47,43,,,2,107","0","0","產品規格標準與檢驗","2","林聖敦","1300"
"進階班","1061104","1061112","32","其他","50","臺中市","請洽辦理單位","僑光科技大學(台中市西屯區僑光路100號)","依期間","1060717","1061027","","社團法人中華食品安全管制系統發展協會","王怡勤","04-22029016","haccpcmu@gmail.com","臺中市衛生局","中市衛食藥字第OOOOOOOOOOO號函","","↓↓↓報名請連結網址↓↓↓http://www.chinese-haccp.org.tw/registration/index-1.asp?Parser=99,5,47,43,,,2,107","0","0","品質保證與危機管理","2","林聖敦","1500"
"進階班","1061104","1061112","32","其他","50","臺中市","請洽辦理單位","僑光科技大學(台中市西屯區僑光路100號)","依期間","1060717","1061027","","社團法人中華食品安全管制系統發展協會","王怡勤","04-22029016","haccpcmu@gmail.com","臺中市衛生局","中市衛食藥字第OOOOOOOOOOO號函","","↓↓↓報名請連結網址↓↓↓http://www.chinese-haccp.org.tw/registration/index-1.asp?Parser=99,5,47,43,,,2,107","0","0","實務演練Ⅰ(以第一天便當作危害分析)","2","賴坤明","0830"
"進階班","1061104","1061112","32","其他","50","臺中市","請洽辦理單位","僑光科技大學(台中市西屯區僑光路100號)","依期間","1060717","1061027","","社團法人中華食品安全管制系統發展協會","王怡勤","04-22029016","haccpcmu@gmail.com","臺中市衛生局","中市衛食藥字第OOOOOOOOOOO號函","","↓↓↓報名請連結網址↓↓↓http://www.chinese-haccp.org.tw/registration/index-1.asp?Parser=99,5,47,43,,,2,107","0","0","食品製程品質管制操作案例分析","2","賴坤明","1020"
"進階班","1061104","1061112","32","其他","50","臺中市","請洽辦理單位","僑光科技大學(台中市西屯區僑光路100號)","依期間","1060717","1061027","","社團法人中華食品安全管制系統發展協會","王怡勤","04-22029016","haccpcmu@gmail.com","臺中市衛生局","中市衛食藥字第OOOOOOOOOOO號函","","↓↓↓報名請連結網址↓↓↓http://www.chinese-haccp.org.tw/registration/index-1.asp?Parser=99,5,47,43,,,2,107","0","0","HACCP生產組織管理設備配置與產品製作規畫(作業場所設計、動線規畫、產能管理)","3","陳信榕","1300"
"進階班","1061104","1061112","32","其他","50","臺中市","請洽辦理單位","僑光科技大學(台中市西屯區僑光路100號)","依期間","1060717","1061027","","社團法人中華食品安全管制系統發展協會","王怡勤","04-22029016","haccpcmu@gmail.com","臺中市衛生局","中市衛食藥字第OOOOOOOOOOO號函","","↓↓↓報名請連結網址↓↓↓http://www.chinese-haccp.org.tw/registration/index-1.asp?Parser=99,5,47,43,,,2,107","0","0","小組討論","1","陳江松","1600"
"進階班","1061104","1061112","32","其他","50","臺中市","請洽辦理單位","僑光科技大學(台中市西屯區僑光路100號)","依期間","1060717","1061027","","社團法人中華食品安全管制系統發展協會","王怡勤","04-22029016","haccpcmu@gmail.com","臺中市衛生局","中市衛食藥字第OOOOOOOOOOO號函","","↓↓↓報名請連結網址↓↓↓http://www.chinese-haccp.org.tw/registration/index-1.asp?Parser=99,5,47,43,,,2,107","0","0","實務演練Ⅱ(PDCA)","2","翁嵩琳","0830"
"進階班","1061104","1061112","32","其他","50","臺中市","請洽辦理單位","僑光科技大學(台中市西屯區僑光路100號)","依期間","1060717","1061027","","社團法人中華食品安全管制系統發展協會","王怡勤","04-22029016","haccpcmu@gmail.com","臺中市衛生局","中市衛食藥字第OOOOOOOOOOO號函","","↓↓↓報名請連結網址↓↓↓http://www.chinese-haccp.org.tw/registration/index-1.asp?Parser=99,5,47,43,,,2,107","0","0","人員教育訓練與ISO文件管制說明","2","翁嵩琳","1020"
"進階班","1061104","1061112","32","其他","50","臺中市","請洽辦理單位","僑光科技大學(台中市西屯區僑光路100號)","依期間","1060717","1061027","","社團法人中華食品安全管制系統發展協會","王怡勤","04-22029016","haccpcmu@gmail.com","臺中市衛生局","中市衛食藥字第OOOOOOOOOOO號函","","↓↓↓報名請連結網址↓↓↓http://www.chinese-haccp.org.tw/registration/index-1.asp?Parser=99,5,47,43,,,2,107","0","0","食品安全管制系統相關法規說明","2","陳淑惠","1300"
"進階班","1061104","1061112","32","其他","50","臺中市","請洽辦理單位","僑光科技大學(台中市西屯區僑光路100號)","依期間","1060717","1061027","","社團法人中華食品安全管制系統發展協會","王怡勤","04-22029016","haccpcmu@gmail.com","臺中市衛生局","中市衛食藥字第OOOOOOOOOOO號函","","↓↓↓報名請連結網址↓↓↓http://www.chinese-haccp.org.tw/registration/index-1.asp?Parser=99,5,47,43,,,2,107","0","0","食品作業場所病媒防治","2","李學進","1500"
"進階班","1061104","1061112","32","其他","50","臺中市","請洽辦理單位","僑光科技大學(台中市西屯區僑光路100號)","依期間","1060717","1061027","","社團法人中華食品安全管制系統發展協會","王怡勤","04-22029016","haccpcmu@gmail.com","臺中市衛生局","中市衛食藥字第OOOOOOOOOOO號函","","↓↓↓報名請連結網址↓↓↓http://www.chinese-haccp.org.tw/registration/index-1.asp?Parser=99,5,47,43,,,2,107","0","0","監測方法與異常矯正措施","2","陳元科","0830"
"進階班","1061104","1061112","32","其他","50","臺中市","請洽辦理單位","僑光科技大學(台中市西屯區僑光路100號)","依期間","1060717","1061027","","社團法人中華食品安全管制系統發展協會","王怡勤","04-22029016","haccpcmu@gmail.com","臺中市衛生局","中市衛食藥字第OOOOOOOOOOO號函","","↓↓↓報名請連結網址↓↓↓http://www.chinese-haccp.org.tw/registration/index-1.asp?Parser=99,5,47,43,,,2,107","0","0","HACCP內部稽核","1","陳元科","1020"
"進階班","1061104","1061112","32","其他","50","臺中市","請洽辦理單位","僑光科技大學(台中市西屯區僑光路100號)","依期間","1060717","1061027","","社團法人中華食品安全管制系統發展協會","王怡勤","04-22029016","haccpcmu@gmail.com","臺中市衛生局","中市衛食藥字第OOOOOOOOOOO號函","","↓↓↓報名請連結網址↓↓↓http://www.chinese-haccp.org.tw/registration/index-1.asp?Parser=99,5,47,43,,,2,107","0","0","筆試","1","訓練機構",""
"進階班","1061104","1061112","32","其他","50","臺中市","請洽辦理單位","僑光科技大學(台中市西屯區僑光路100號)","依期間","1060717","1061027","","社團法人中華食品安全管制系統發展協會","王怡勤","04-22029016","haccpcmu@gmail.com","臺中市衛生局","中市衛食藥字第OOOOOOOOOOO號函","","↓↓↓報名請連結網址↓↓↓http://www.chinese-haccp.org.tw/registration/index-1.asp?Parser=99,5,47,43,,,2,107","0","0","HACCP優良廠商實務分享","1","詮昕科技股份有限公司","1300"
"進階班","1061104","1061112","32","其他","50","臺中市","請洽辦理單位","僑光科技大學(台中市西屯區僑光路100號)","依期間","1060717","1061027","","社團法人中華食品安全管制系統發展協會","王怡勤","04-22029016","haccpcmu@gmail.com","臺中市衛生局","中市衛食藥字第OOOOOOOOOOO號函","","↓↓↓報名請連結網址↓↓↓http://www.chinese-haccp.org.tw/registration/index-1.asp?Parser=99,5,47,43,,,2,107","0","0","綜合演練","3","游銅錫","1400"
"持續教育","1061222","1061222","8","","80","高雄市","請洽辦理單位","蓮潭國際會館","即日起","1060720","1061210","","財團法人中央畜產會","李苑珊","02-23015569","yslee322@ms.naif.org.tw","高雄市衛生局","高市衛食字第10635291100號函","","","1500","1500","課程引導","2","李苑珊",""
"持續教育","1061222","1061222","8","","80","高雄市","請洽辦理單位","蓮潭國際會館","即日起","1060720","1061210","","財團法人中央畜產會","李苑珊","02-23015569","yslee322@ms.naif.org.tw","高雄市衛生局","高市衛食字第10635291100號函","","","1500","1500","食品標示與違規案例分享","2","李苑珊",""
"持續教育","1061222","1061222","8","","80","高雄市","請洽辦理單位","蓮潭國際會館","即日起","1060720","1061210","","財團法人中央畜產會","李苑珊","02-23015569","yslee322@ms.naif.org.tw","高雄市衛生局","高市衛食字第10635291100號函","","","1500","1500","食品安全監測計畫指引及法規說明","2","楊雅珺",""
"持續教育","1061222","1061222","8","","80","高雄市","請洽辦理單位","蓮潭國際會館","即日起","1060720","1061210","","財團法人中央畜產會","李苑珊","02-23015569","yslee322@ms.naif.org.tw","高雄市衛生局","高市衛食字第10635291100號函","","","1500","1500","食品品質管制之建立及驗效","2","吳懷仲",""
"基礎班","1061115","1061124","32","其他","50","臺中市","請洽辦理單位","文化大學進修推廣部台中教育中心320教室","即日起","1060702","1061105","","財團法人中央畜產會","李苑珊","02-23015569","yslee322@ms.naif.org.tw","臺中市衛生局","中市衛食藥字第1060070392號函","","","9000","9000","課程引導","2","李苑珊",""
"基礎班","1061115","1061124","32","其他","50","臺中市","請洽辦理單位","文化大學進修推廣部台中教育中心320教室","即日起","1060702","1061105","","財團法人中央畜產會","李苑珊","02-23015569","yslee322@ms.naif.org.tw","臺中市衛生局","中市衛食藥字第1060070392號函","","","9000","9000","病媒與蟲害防治介紹","3","劉恩輝常務理事",""
"基礎班","1061115","1061124","32","其他","50","臺中市","請洽辦理單位","文化大學進修推廣部台中教育中心320教室","即日起","1060702","1061105","","財團法人中央畜產會","李苑珊","02-23015569","yslee322@ms.naif.org.tw","臺中市衛生局","中市衛食藥字第1060070392號函","","","9000","9000","執行食品良好衛生規範準則、食品安全管制系統準則應注意事項及查核常見缺失探討","3","葉佳玲稽核員",""
"基礎班","1061115","1061124","32","其他","50","臺中市","請洽辦理單位","文化大學進修推廣部台中教育中心320教室","即日起","1060702","1061105","","財團法人中央畜產會","李苑珊","02-23015569","yslee322@ms.naif.org.tw","臺中市衛生局","中市衛食藥字第1060070392號函","","","9000","9000","食品標示之管理","2","李苑珊",""
"基礎班","1061115","1061124","32","其他","50","臺中市","請洽辦理單位","文化大學進修推廣部台中教育中心320教室","即日起","1060702","1061105","","財團法人中央畜產會","李苑珊","02-23015569","yslee322@ms.naif.org.tw","臺中市衛生局","中市衛食藥字第1060070392號函","","","9000","9000","食品安全監測計畫指引及法規說明","2","楊雅珺科長",""
"基礎班","1061115","1061124","32","其他","50","臺中市","請洽辦理單位","文化大學進修推廣部台中教育中心320教室","即日起","1060702","1061105","","財團法人中央畜產會","李苑珊","02-23015569","yslee322@ms.naif.org.tw","臺中市衛生局","中市衛食藥字第1060070392號函","","","9000","9000","肉品處理、保存&防止交叉汙染","2","劉登城教授",""
"基礎班","1061115","1061124","32","其他","50","臺中市","請洽辦理單位","文化大學進修推廣部台中教育中心320教室","即日起","1060702","1061105","","財團法人中央畜產會","李苑珊","02-23015569","yslee322@ms.naif.org.tw","臺中市衛生局","中市衛食藥字第1060070392號函","","","9000","9000","HACCP概論","2","吳勇初教授",""
"基礎班","1061115","1061124","32","其他","50","臺中市","請洽辦理單位","文化大學進修推廣部台中教育中心320教室","即日起","1060702","1061105","","財團法人中央畜產會","李苑珊","02-23015569","yslee322@ms.naif.org.tw","臺中市衛生局","中市衛食藥字第1060070392號函","","","9000","9000","食品安全衛生管理法介紹","3","劉芳銘主任",""
"基礎班","1061115","1061124","32","其他","50","臺中市","請洽辦理單位","文化大學進修推廣部台中教育中心320教室","即日起","1060702","1061105","","財團法人中央畜產會","李苑珊","02-23015569","yslee322@ms.naif.org.tw","臺中市衛生局","中市衛食藥字第1060070392號函","","","9000","9000","原料肉驗收及食品添加物管理實務","3","林松筠顧問",""
"基礎班","1061115","1061124","32","其他","50","臺中市","請洽辦理單位","文化大學進修推廣部台中教育中心320教室","即日起","1060702","1061105","","財團法人中央畜產會","李苑珊","02-23015569","yslee322@ms.naif.org.tw","臺中市衛生局","中市衛食藥字第1060070392號函","","","9000","9000","食品工廠管理應注意事項","3","李苑珊",""
"基礎班","1061115","1061124","32","其他","50","臺中市","請洽辦理單位","文化大學進修推廣部台中教育中心320教室","即日起","1060702","1061105","","財團法人中央畜產會","李苑珊","02-23015569","yslee322@ms.naif.org.tw","臺中市衛生局","中市衛食藥字第1060070392號函","","","9000","9000","廠房配置與製程設計","3","林高塚教授",""
"基礎班","1061115","1061124","32","其他","50","臺中市","請洽辦理單位","文化大學進修推廣部台中教育中心320教室","即日起","1060702","1061105","","財團法人中央畜產會","李苑珊","02-23015569","yslee322@ms.naif.org.tw","臺中市衛生局","中市衛食藥字第1060070392號函","","","9000","9000","食品工廠的清潔與消毒","2","余理文經理",""
"基礎班","1061115","1061124","32","其他","50","臺中市","請洽辦理單位","文化大學進修推廣部台中教育中心320教室","即日起","1060702","1061105","","財團法人中央畜產會","李苑珊","02-23015569","yslee322@ms.naif.org.tw","臺中市衛生局","中市衛食藥字第1060070392號函","","","9000","9000","綜合測驗","2","李苑珊",""
"基礎班","1051203","1051211","32","其他","50","臺北市","請洽辦理單位","中國文化大學推廣教育部","依期間","1050905","1061123","","社團法人中華食品安全管制系統發展協會","郭芳妤","02-29848993","haccptpe@gmail.com","臺北市衛生局","北市衛食藥字第10542531800號函","","","0","0","始業式課程導引、GHP文件撰寫原則","2","林國文",""
"基礎班","1051203","1051211","32","其他","50","臺北市","請洽辦理單位","中國文化大學推廣教育部","依期間","1050905","1061123","","社團法人中華食品安全管制系統發展協會","郭芳妤","02-29848993","haccptpe@gmail.com","臺北市衛生局","北市衛食藥字第10542531800號函","","","0","0","GHP (一)衛生管理","2","林玉慧",""
"基礎班","1051203","1051211","32","其他","50","臺北市","請洽辦理單位","中國文化大學推廣教育部","依期間","1050905","1061123","","社團法人中華食品安全管制系統發展協會","郭芳妤","02-29848993","haccptpe@gmail.com","臺北市衛生局","北市衛食藥字第10542531800號函","","","0","0","食品法規現況","2","李貞嫺",""
"基礎班","1051203","1051211","32","其他","50","臺北市","請洽辦理單位","中國文化大學推廣教育部","依期間","1050905","1061123","","社團法人中華食品安全管制系統發展協會","郭芳妤","02-29848993","haccptpe@gmail.com","臺北市衛生局","北市衛食藥字第10542531800號函","","","0","0","防治食品中毒","2","游宜屏",""
"基礎班","1051203","1051211","32","其他","50","臺北市","請洽辦理單位","中國文化大學推廣教育部","依期間","1050905","1061123","","社團法人中華食品安全管制系統發展協會","郭芳妤","02-29848993","haccptpe@gmail.com","臺北市衛生局","北市衛食藥字第10542531800號函","","","0","0","實務演練-Ⅰ","2","施明智",""
"基礎班","1051203","1051211","32","其他","50","臺北市","請洽辦理單位","中國文化大學推廣教育部","依期間","1050905","1061123","","社團法人中華食品安全管制系統發展協會","郭芳妤","02-29848993","haccptpe@gmail.com","臺北市衛生局","北市衛食藥字第10542531800號函","","","0","0","GHP (二)製程及品質","2","施明智",""
"基礎班","1051203","1051211","32","其他","50","臺北市","請洽辦理單位","中國文化大學推廣教育部","依期間","1050905","1061123","","社團法人中華食品安全管制系統發展協會","郭芳妤","02-29848993","haccptpe@gmail.com","臺北市衛生局","北市衛食藥字第10542531800號函","","","0","0","實施HACCP系統之預備步驟","1","黃贊勳",""
"基礎班","1051203","1051211","32","其他","50","臺北市","請洽辦理單位","中國文化大學推廣教育部","依期間","1050905","1061123","","社團法人中華食品安全管制系統發展協會","郭芳妤","02-29848993","haccptpe@gmail.com","臺北市衛生局","北市衛食藥字第10542531800號函","","","0","0","製程之危害分析與重要管制點計畫","2","黃贊勳",""
"基礎班","1051203","1051211","32","其他","50","臺北市","請洽辦理單位","中國文化大學推廣教育部","依期間","1050905","1061123","","社團法人中華食品安全管制系統發展協會","郭芳妤","02-29848993","haccptpe@gmail.com","臺北市衛生局","北市衛食藥字第10542531800號函","","","0","0","小組討論(一)","1","林國文",""
"基礎班","1051203","1051211","32","其他","50","臺北市","請洽辦理單位","中國文化大學推廣教育部","依期間","1050905","1061123","","社團法人中華食品安全管制系統發展協會","郭芳妤","02-29848993","haccptpe@gmail.com","臺北市衛生局","北市衛食藥字第10542531800號函","","","0","0","實務演練-Ⅱ","2","彭清勇",""
"基礎班","1051203","1051211","32","其他","50","臺北市","請洽辦理單位","中國文化大學推廣教育部","依期間","1050905","1061123","","社團法人中華食品安全管制系統發展協會","郭芳妤","02-29848993","haccptpe@gmail.com","臺北市衛生局","北市衛食藥字第10542531800號函","","","0","0","GHP (三)倉儲、運輸、檢驗與量測、客訴、成品回收、文件 管制、教育訓練","2","彭清勇",""
"基礎班","1051203","1051211","32","其他","50","臺北市","請洽辦理單位","中國文化大學推廣教育部","依期間","1050905","1061123","","社團法人中華食品安全管制系統發展協會","郭芳妤","02-29848993","haccptpe@gmail.com","臺北市衛生局","北市衛食藥字第10542531800號函","","","0","0","實務演練-Ⅲ","2","陳德昇",""
"基礎班","1051203","1051211","32","其他","50","臺北市","請洽辦理單位","中國文化大學推廣教育部","依期間","1050905","1061123","","社團法人中華食品安全管制系統發展協會","郭芳妤","02-29848993","haccptpe@gmail.com","臺北市衛生局","北市衛食藥字第10542531800號函","","","0","0","HACCP監控、矯正措施及確認系統之建立","2","陳德昇",""
