講習類別,講習開始日期,講習結束日期,講習時數,參加對象,招收人數,講習縣市,報名方式,講習地點,報名類別,報名開始日期,報名結束日期,報名地點,承辦單位,承辦人,連絡電話,承辦人Email,核備單位,核備文號,核備日期,備註說明,會員講習費用,非會員講習費用,課程名稱,時數,講師姓名,上課時間
"持證廚師","1061129","1061129","8","持證廚師繼續教育","60","臺北市","請洽辦理單位","臺北市開平餐飲學校","即日起","1060324","1061127","https://goo.gl/forms/Cod6nRMavBeEoGMc2","臺北市私立開平餐飲職業學校","李文怡","02-27556939","wenyi8858@kpvs.tp.edu.tw","臺北市衛生局","北市衛食藥字第10630191600號函","1060110","報名後,請來電確認","500","700","健康飲食製備","2","專業師資","1540"
"持證廚師","1061129","1061129","8","持證廚師繼續教育","60","臺北市","請洽辦理單位","臺北市開平餐飲學校","即日起","1060324","1061127","https://goo.gl/forms/Cod6nRMavBeEoGMc2","臺北市私立開平餐飲職業學校","李文怡","02-27556939","wenyi8858@kpvs.tp.edu.tw","臺北市衛生局","北市衛食藥字第10630191600號函","1060110","報名後,請來電確認","500","700","餐飲職業道德","2","專業師資","0820"
"持證廚師","1061030","1061030","8","持證廚師繼續教育","125","臺北市","請洽辦理單位","台北市重慶南路一段10號6樓","即日起","1060331","1061030","台北市忠孝東路一段13號1樓","社團法人中華民國餐飲藝術推廣協會","楊玉菁","02-23582769","service@foodart.org.tw","臺北市衛生局","北市衛食藥字第10541674801號","1051222","","600","600","食物製備與安全","2","文長安老師","1320"
"持證廚師","1061030","1061030","8","持證廚師繼續教育","125","臺北市","請洽辦理單位","台北市重慶南路一段10號6樓","即日起","1060331","1061030","台北市忠孝東路一段13號1樓","社團法人中華民國餐飲藝術推廣協會","楊玉菁","02-23582769","service@foodart.org.tw","臺北市衛生局","北市衛食藥字第10541674801號","1051222","","600","600","認識食品添加物及安全使用","2","文長安老師","1510"
"持證廚師","1061030","1061030","8","持證廚師繼續教育","125","臺北市","請洽辦理單位","台北市重慶南路一段10號6樓","即日起","1060331","1061030","台北市忠孝東路一段13號1樓","社團法人中華民國餐飲藝術推廣協會","楊玉菁","02-23582769","service@foodart.org.tw","臺北市衛生局","北市衛食藥字第10541674801號","1051222","","600","600","器具清洗與消毒","2","文長安老師","1020"
"持證廚師","1061030","1061030","8","持證廚師繼續教育","125","臺北市","請洽辦理單位","台北市重慶南路一段10號6樓","即日起","1060331","1061030","台北市忠孝東路一段13號1樓","社團法人中華民國餐飲藝術推廣協會","楊玉菁","02-23582769","service@foodart.org.tw","臺北市衛生局","北市衛食藥字第10541674801號","1051222","","600","600","餐飲衛生規範","2","文長安老師","0830"
"持證廚師","1061012","1061012","8","持證廚師繼續教育","120","臺北市","請洽辦理單位","臺北市中正區重慶南路一段10號6樓","即日起","1051207","1061012","※臺北市忠孝西路一段50號18樓之4 ※臺北市文山區景華街47號","中華餐飲業產業工會","謝欣穎","02-29325187","hsiehsy12@gmail.com","臺北市衛生局","北市衛食藥字第10633677000號","1060327","【線上報名】http://meihsiu.com/union3/【匯款帳號】(822)120540049870 ＊請完成匯款後來電告知帳號後五碼＊ 上課請繳交身分證影本一份、照片二張，謝謝","600","800","食材選購、驗收與儲存","2","呂瑩珍",""
"持證廚師","1061012","1061012","8","持證廚師繼續教育","120","臺北市","請洽辦理單位","臺北市中正區重慶南路一段10號6樓","即日起","1051207","1061012","※臺北市忠孝西路一段50號18樓之4 ※臺北市文山區景華街47號","中華餐飲業產業工會","謝欣穎","02-29325187","hsiehsy12@gmail.com","臺北市衛生局","北市衛食藥字第10633677000號","1060327","【線上報名】http://meihsiu.com/union3/【匯款帳號】(822)120540049870 ＊請完成匯款後來電告知帳號後五碼＊ 上課請繳交身分證影本一份、照片二張，謝謝","600","800","新食品安全衛生管理法","2","台北市政府衛生局",""
"持證廚師","1061012","1061012","8","持證廚師繼續教育","120","臺北市","請洽辦理單位","臺北市中正區重慶南路一段10號6樓","即日起","1051207","1061012","※臺北市忠孝西路一段50號18樓之4 ※臺北市文山區景華街47號","中華餐飲業產業工會","謝欣穎","02-29325187","hsiehsy12@gmail.com","臺北市衛生局","北市衛食藥字第10633677000號","1060327","【線上報名】http://meihsiu.com/union3/【匯款帳號】(822)120540049870 ＊請完成匯款後來電告知帳號後五碼＊ 上課請繳交身分證影本一份、照片二張，謝謝","600","800","器具清洗與消毒","2","呂瑩珍",""
"持證廚師","1061012","1061012","8","持證廚師繼續教育","120","臺北市","請洽辦理單位","臺北市中正區重慶南路一段10號6樓","即日起","1051207","1061012","※臺北市忠孝西路一段50號18樓之4 ※臺北市文山區景華街47號","中華餐飲業產業工會","謝欣穎","02-29325187","hsiehsy12@gmail.com","臺北市衛生局","北市衛食藥字第10633677000號","1060327","【線上報名】http://meihsiu.com/union3/【匯款帳號】(822)120540049870 ＊請完成匯款後來電告知帳號後五碼＊ 上課請繳交身分證影本一份、照片二張，謝謝","600","800","餐飲職業傷害與預防","2","呂瑩珍",""
"持證廚師","1061126","1061126","8","持證廚師繼續教育","125","臺北市","請洽辦理單位","台北市重慶南路一段10號6樓","即日起","1060331","1061126","台北市忠孝東路一段13號1樓","社團法人中華民國餐飲藝術推廣協會","楊玉菁","02-23582769","service@foodart.org.tw","臺北市衛生局","北市衛食藥字第10541674801號","1051222","","600","600","外食技巧","2","陳俊成老師","1320"
"持證廚師","1061126","1061126","8","持證廚師繼續教育","125","臺北市","請洽辦理單位","台北市重慶南路一段10號6樓","即日起","1060331","1061126","台北市忠孝東路一段13號1樓","社團法人中華民國餐飲藝術推廣協會","楊玉菁","02-23582769","service@foodart.org.tw","臺北市衛生局","北市衛食藥字第10541674801號","1051222","","600","600","食材驗收流程","2","陳俊成老師","1020"
"持證廚師","1061126","1061126","8","持證廚師繼續教育","125","臺北市","請洽辦理單位","台北市重慶南路一段10號6樓","即日起","1060331","1061126","台北市忠孝東路一段13號1樓","社團法人中華民國餐飲藝術推廣協會","楊玉菁","02-23582769","service@foodart.org.tw","臺北市衛生局","北市衛食藥字第10541674801號","1051222","","600","600","食品中毒發生與防治","2","陳俊成老師","1510"
"持證廚師","1061126","1061126","8","持證廚師繼續教育","125","臺北市","請洽辦理單位","台北市重慶南路一段10號6樓","即日起","1060331","1061126","台北市忠孝東路一段13號1樓","社團法人中華民國餐飲藝術推廣協會","楊玉菁","02-23582769","service@foodart.org.tw","臺北市衛生局","北市衛食藥字第10541674801號","1051222","","600","600","廚房安全及合法使用添加物","2","陳俊成老師","0830"
"持證廚師","1061218","1061218","8","持證廚師繼續教育","125","臺北市","請洽辦理單位","台北市重慶南路一段10號6樓","即日起","1060331","1061218","台北市忠孝東路一段13號1樓","社團法人中華民國餐飲藝術推廣協會","楊玉菁","02-23582769","service@foodart.org.tw","臺北市衛生局","北市衛食藥字第10541674801號","1051222","","600","600","外食技巧與食品安全","2","文長安老師","1510"
"持證廚師","1061218","1061218","8","持證廚師繼續教育","125","臺北市","請洽辦理單位","台北市重慶南路一段10號6樓","即日起","1060331","1061218","台北市忠孝東路一段13號1樓","社團法人中華民國餐飲藝術推廣協會","楊玉菁","02-23582769","service@foodart.org.tw","臺北市衛生局","北市衛食藥字第10541674801號","1051222","","600","600","油炸油原則與反式脂肪","2","文長安老師","1020"
"持證廚師","1061218","1061218","8","持證廚師繼續教育","125","臺北市","請洽辦理單位","台北市重慶南路一段10號6樓","即日起","1060331","1061218","台北市忠孝東路一段13號1樓","社團法人中華民國餐飲藝術推廣協會","楊玉菁","02-23582769","service@foodart.org.tw","臺北市衛生局","北市衛食藥字第10541674801號","1051222","","600","600","認識食品添加物及安全使用","2","文長安老師","1320"
"持證廚師","1061218","1061218","8","持證廚師繼續教育","125","臺北市","請洽辦理單位","台北市重慶南路一段10號6樓","即日起","1060331","1061218","台北市忠孝東路一段13號1樓","社團法人中華民國餐飲藝術推廣協會","楊玉菁","02-23582769","service@foodart.org.tw","臺北市衛生局","北市衛食藥字第10541674801號","1051222","","600","600","餐飲食物操作與食品安全","2","文長安老師","0830"
"持證廚師","1061023","1061023","8","持證廚師繼續教育","50","臺北市","請洽辦理單位","臺北市中正區忠孝西路一段50號18樓之4","即日起","1060401","1061023","※臺北市忠孝西路一段50號18樓之4 ※臺北市文山區景華街47號","中華餐飲業產業工會","謝欣穎","02-29325187","hsiehsy12@gmail.com","臺北市衛生局","北市衛食藥字第10633952100號","1060410","【線上報名】http://meihsiu.com/union3/【匯款帳號】(822)120540049870 ＊請完成匯款後來電告知帳號後五碼＊ 上課請繳交身分證影本一份、照片二張，謝謝","600","800","食品營養標示管理","2","陳麗華",""
"持證廚師","1061023","1061023","8","持證廚師繼續教育","50","臺北市","請洽辦理單位","臺北市中正區忠孝西路一段50號18樓之4","即日起","1060401","1061023","※臺北市忠孝西路一段50號18樓之4 ※臺北市文山區景華街47號","中華餐飲業產業工會","謝欣穎","02-29325187","hsiehsy12@gmail.com","臺北市衛生局","北市衛食藥字第10633952100號","1060410","【線上報名】http://meihsiu.com/union3/【匯款帳號】(822)120540049870 ＊請完成匯款後來電告知帳號後五碼＊ 上課請繳交身分證影本一份、照片二張，謝謝","600","800","個人衛生與敬業精神","2","黃慶軒",""
"持證廚師","1061023","1061023","8","持證廚師繼續教育","50","臺北市","請洽辦理單位","臺北市中正區忠孝西路一段50號18樓之4","即日起","1060401","1061023","※臺北市忠孝西路一段50號18樓之4 ※臺北市文山區景華街47號","中華餐飲業產業工會","謝欣穎","02-29325187","hsiehsy12@gmail.com","臺北市衛生局","北市衛食藥字第10633952100號","1060410","【線上報名】http://meihsiu.com/union3/【匯款帳號】(822)120540049870 ＊請完成匯款後來電告知帳號後五碼＊ 上課請繳交身分證影本一份、照片二張，謝謝","600","800","新食品安全衛生管理法","2","衛生局",""
"持證廚師","1061023","1061023","8","持證廚師繼續教育","50","臺北市","請洽辦理單位","臺北市中正區忠孝西路一段50號18樓之4","即日起","1060401","1061023","※臺北市忠孝西路一段50號18樓之4 ※臺北市文山區景華街47號","中華餐飲業產業工會","謝欣穎","02-29325187","hsiehsy12@gmail.com","臺北市衛生局","北市衛食藥字第10633952100號","1060410","【線上報名】http://meihsiu.com/union3/【匯款帳號】(822)120540049870 ＊請完成匯款後來電告知帳號後五碼＊ 上課請繳交身分證影本一份、照片二張，謝謝","600","800","廚房消毒與病媒防治","2","黃慶軒",""
"持證廚師","1061116","1061116","8","持證廚師繼續教育","70","高雄市","請洽辦理單位","高雄市苓雅區中正一路306號5樓之4","即日起","1051231","1061116","高雄市苓雅區中正一路306號5樓之4","中華餐飲業產業工會","謝欣穎","02-29325187","hsiehsy12@gmail.com","高雄市衛生局","高市衛食字第10632003900號","1060328","【線上報名】http://meihsiu.com/union3/【匯款帳號】(108)020420011503 ＊請完成匯款後來電告知帳號後五碼＊ 上課請繳交身分證影本一份、照片二張，謝謝","400","800","防範食品中毒","2","吳明時","1300"
"持證廚師","1061116","1061116","8","持證廚師繼續教育","70","高雄市","請洽辦理單位","高雄市苓雅區中正一路306號5樓之4","即日起","1051231","1061116","高雄市苓雅區中正一路306號5樓之4","中華餐飲業產業工會","謝欣穎","02-29325187","hsiehsy12@gmail.com","高雄市衛生局","高市衛食字第10632003900號","1060328","【線上報名】http://meihsiu.com/union3/【匯款帳號】(108)020420011503 ＊請完成匯款後來電告知帳號後五碼＊ 上課請繳交身分證影本一份、照片二張，謝謝","400","800","食物保存與交叉汙染防治","2","謝米枝","0900"
"持證廚師","1061116","1061116","8","持證廚師繼續教育","70","高雄市","請洽辦理單位","高雄市苓雅區中正一路306號5樓之4","即日起","1051231","1061116","高雄市苓雅區中正一路306號5樓之4","中華餐飲業產業工會","謝欣穎","02-29325187","hsiehsy12@gmail.com","高雄市衛生局","高市衛食字第10632003900號","1060328","【線上報名】http://meihsiu.com/union3/【匯款帳號】(108)020420011503 ＊請完成匯款後來電告知帳號後五碼＊ 上課請繳交身分證影本一份、照片二張，謝謝","400","800","探討反式脂肪酸的由來及危害","2","吳明時","1450"
"持證廚師","1061116","1061116","8","持證廚師繼續教育","70","高雄市","請洽辦理單位","高雄市苓雅區中正一路306號5樓之4","即日起","1051231","1061116","高雄市苓雅區中正一路306號5樓之4","中華餐飲業產業工會","謝欣穎","02-29325187","hsiehsy12@gmail.com","高雄市衛生局","高市衛食字第10632003900號","1060328","【線上報名】http://meihsiu.com/union3/【匯款帳號】(108)020420011503 ＊請完成匯款後來電告知帳號後五碼＊ 上課請繳交身分證影本一份、照片二張，謝謝","400","800","廚房消毒與病媒蚊防治","2","謝米枝","1050"
"持證廚師","1061030","1061030","8","持證廚師繼續教育","90","臺北市","請洽辦理單位","內湖區舊宗路1段18號4樓(三合一商業大樓)","即日起","1060411","1061030","(東區)內湖區舊宗路1段16號3樓(南區)北市愛國西路9號4樓之2","台北市餐飲業職業工會","呂小姐","02-27961234#319","cook.king@msa.hinet.net","臺北市衛生局","北市衛食藥字第10542906600號函","","請至工會網站:www.chtda.org.tw/CHTDA/study_list.aspx《郵寄&現場報名》或《線上報名》上課請攜帶:身份證正反面影本1份、照片1張(或綠色時數卡)謝謝!","500","1000","防範食品中毒","2","專業講師",""
"持證廚師","1061030","1061030","8","持證廚師繼續教育","90","臺北市","請洽辦理單位","內湖區舊宗路1段18號4樓(三合一商業大樓)","即日起","1060411","1061030","(東區)內湖區舊宗路1段16號3樓(南區)北市愛國西路9號4樓之2","台北市餐飲業職業工會","呂小姐","02-27961234#319","cook.king@msa.hinet.net","臺北市衛生局","北市衛食藥字第10542906600號函","","請至工會網站:www.chtda.org.tw/CHTDA/study_list.aspx《郵寄&現場報名》或《線上報名》上課請攜帶:身份證正反面影本1份、照片1張(或綠色時數卡)謝謝!","500","1000","食品安全衛生管理法","2","專業講師",""
"持證廚師","1061030","1061030","8","持證廚師繼續教育","90","臺北市","請洽辦理單位","內湖區舊宗路1段18號4樓(三合一商業大樓)","即日起","1060411","1061030","(東區)內湖區舊宗路1段16號3樓(南區)北市愛國西路9號4樓之2","台北市餐飲業職業工會","呂小姐","02-27961234#319","cook.king@msa.hinet.net","臺北市衛生局","北市衛食藥字第10542906600號函","","請至工會網站:www.chtda.org.tw/CHTDA/study_list.aspx《郵寄&現場報名》或《線上報名》上課請攜帶:身份證正反面影本1份、照片1張(或綠色時數卡)謝謝!","500","1000","菜單設計與規劃","2","專業講師",""
"持證廚師","1061030","1061030","8","持證廚師繼續教育","90","臺北市","請洽辦理單位","內湖區舊宗路1段18號4樓(三合一商業大樓)","即日起","1060411","1061030","(東區)內湖區舊宗路1段16號3樓(南區)北市愛國西路9號4樓之2","台北市餐飲業職業工會","呂小姐","02-27961234#319","cook.king@msa.hinet.net","臺北市衛生局","北市衛食藥字第10542906600號函","","請至工會網站:www.chtda.org.tw/CHTDA/study_list.aspx《郵寄&現場報名》或《線上報名》上課請攜帶:身份證正反面影本1份、照片1張(或綠色時數卡)謝謝!","500","1000","調味料、醬料簡介與應用","2","專業講師",""
"持證廚師","1061117","1061117","8","持證廚師繼續教育","90","臺北市","請洽辦理單位","內湖區舊宗路1段18號4樓(三合一商業大樓)","即日起","1060411","1061117","(東區)內湖區舊宗路1段16號3樓(南區)北市愛國西路9號4樓之2","台北市餐飲業職業工會","呂小姐","02-27961234#319","cook.king@msa.hinet.net","臺北市衛生局","北市衛食藥字第10542906600號函","","請至工會網站:www.chtda.org.tw/CHTDA/study_list.aspx《郵寄&現場報名》或《線上報名》上課請攜帶:身份證正反面影本1份、照片1張(或綠色時數卡)謝謝!","500","1000","食材選購與管理","2","專業講師",""
"持證廚師","1061117","1061117","8","持證廚師繼續教育","90","臺北市","請洽辦理單位","內湖區舊宗路1段18號4樓(三合一商業大樓)","即日起","1060411","1061117","(東區)內湖區舊宗路1段16號3樓(南區)北市愛國西路9號4樓之2","台北市餐飲業職業工會","呂小姐","02-27961234#319","cook.king@msa.hinet.net","臺北市衛生局","北市衛食藥字第10542906600號函","","請至工會網站:www.chtda.org.tw/CHTDA/study_list.aspx《郵寄&現場報名》或《線上報名》上課請攜帶:身份證正反面影本1份、照片1張(或綠色時數卡)謝謝!","500","1000","食品良好衛生規範準則","2","專業講師",""
"持證廚師","1061117","1061117","8","持證廚師繼續教育","90","臺北市","請洽辦理單位","內湖區舊宗路1段18號4樓(三合一商業大樓)","即日起","1060411","1061117","(東區)內湖區舊宗路1段16號3樓(南區)北市愛國西路9號4樓之2","台北市餐飲業職業工會","呂小姐","02-27961234#319","cook.king@msa.hinet.net","臺北市衛生局","北市衛食藥字第10542906600號函","","請至工會網站:www.chtda.org.tw/CHTDA/study_list.aspx《郵寄&現場報名》或《線上報名》上課請攜帶:身份證正反面影本1份、照片1張(或綠色時數卡)謝謝!","500","1000","烹飪油煙對健康的危害","2","專業講師",""
"持證廚師","1061117","1061117","8","持證廚師繼續教育","90","臺北市","請洽辦理單位","內湖區舊宗路1段18號4樓(三合一商業大樓)","即日起","1060411","1061117","(東區)內湖區舊宗路1段16號3樓(南區)北市愛國西路9號4樓之2","台北市餐飲業職業工會","呂小姐","02-27961234#319","cook.king@msa.hinet.net","臺北市衛生局","北市衛食藥字第10542906600號函","","請至工會網站:www.chtda.org.tw/CHTDA/study_list.aspx《郵寄&現場報名》或《線上報名》上課請攜帶:身份證正反面影本1份、照片1張(或綠色時數卡)謝謝!","500","1000","樂活飲食與節能減碳","2","專業講師",""
"持證廚師","1061211","1061211","8","持證廚師繼續教育","90","臺北市","請洽辦理單位","內湖區舊宗路1段18號4樓(三合一商業大樓)","即日起","1060411","1061211","(東區)內湖區舊宗路1段16號3樓(南區)北市愛國西路9號4樓之2","台北市餐飲業職業工會","呂小姐","02-27961234#319","cook.king@msa.hinet.net","臺北市衛生局","北市衛食藥字第10542906600號函","","請至工會網站:www.chtda.org.tw/CHTDA/study_list.aspx《郵寄&現場報名》或《線上報名》上課請攜帶:身份證正反面影本1份、照片1張(或綠色時數卡)謝謝!","500","1000","5S運動與餐飲衛生","2","專業講師",""
"持證廚師","1061211","1061211","8","持證廚師繼續教育","90","臺北市","請洽辦理單位","內湖區舊宗路1段18號4樓(三合一商業大樓)","即日起","1060411","1061211","(東區)內湖區舊宗路1段16號3樓(南區)北市愛國西路9號4樓之2","台北市餐飲業職業工會","呂小姐","02-27961234#319","cook.king@msa.hinet.net","臺北市衛生局","北市衛食藥字第10542906600號函","","請至工會網站:www.chtda.org.tw/CHTDA/study_list.aspx《郵寄&現場報名》或《線上報名》上課請攜帶:身份證正反面影本1份、照片1張(或綠色時數卡)謝謝!","500","1000","預防三高健康飲食之道","2","專業講師",""
"持證廚師","1061211","1061211","8","持證廚師繼續教育","90","臺北市","請洽辦理單位","內湖區舊宗路1段18號4樓(三合一商業大樓)","即日起","1060411","1061211","(東區)內湖區舊宗路1段16號3樓(南區)北市愛國西路9號4樓之2","台北市餐飲業職業工會","呂小姐","02-27961234#319","cook.king@msa.hinet.net","臺北市衛生局","北市衛食藥字第10542906600號函","","請至工會網站:www.chtda.org.tw/CHTDA/study_list.aspx《郵寄&現場報名》或《線上報名》上課請攜帶:身份證正反面影本1份、照片1張(或綠色時數卡)謝謝!","500","1000","認識黑心食品","2","專業講師",""
"持證廚師","1061211","1061211","8","持證廚師繼續教育","90","臺北市","請洽辦理單位","內湖區舊宗路1段18號4樓(三合一商業大樓)","即日起","1060411","1061211","(東區)內湖區舊宗路1段16號3樓(南區)北市愛國西路9號4樓之2","台北市餐飲業職業工會","呂小姐","02-27961234#319","cook.king@msa.hinet.net","臺北市衛生局","北市衛食藥字第10542906600號函","","請至工會網站:www.chtda.org.tw/CHTDA/study_list.aspx《郵寄&現場報名》或《線上報名》上課請攜帶:身份證正反面影本1份、照片1張(或綠色時數卡)謝謝!","500","1000","餐飲衛生法規案例探討","2","專業講師",""
"持證廚師","1061014","1061014","8","持證廚師繼續教育","70","高雄市","請洽辦理單位","高雄市苓雅區中正一路306號5樓之4","即日起","1060101","1061014","高雄市苓雅區中正一路306號5樓之4","中華餐飲業產業工會","孫偉光","07-7119618","hsiehsy12@gmail.com","高雄市衛生局","高市衛食字第10637270300號","1060929","【線上報名】http://meihsiu.com/union3/【匯款帳號】(108)020420011503 ＊請完成匯款後來電告知帳號後五碼＊ 上課請繳交身分證影本一份、照片二張，謝謝","400","800","食物份量與營養素含量計算","2","余惠婷","1300"
"持證廚師","1061014","1061014","8","持證廚師繼續教育","70","高雄市","請洽辦理單位","高雄市苓雅區中正一路306號5樓之4","即日起","1060101","1061014","高雄市苓雅區中正一路306號5樓之4","中華餐飲業產業工會","孫偉光","07-7119618","hsiehsy12@gmail.com","高雄市衛生局","高市衛食字第10637270300號","1060929","【線上報名】http://meihsiu.com/union3/【匯款帳號】(108)020420011503 ＊請完成匯款後來電告知帳號後五碼＊ 上課請繳交身分證影本一份、照片二張，謝謝","400","800","健康飲食新觀念","2","謝米枝","1050"
"持證廚師","1061014","1061014","8","持證廚師繼續教育","70","高雄市","請洽辦理單位","高雄市苓雅區中正一路306號5樓之4","即日起","1060101","1061014","高雄市苓雅區中正一路306號5樓之4","中華餐飲業產業工會","孫偉光","07-7119618","hsiehsy12@gmail.com","高雄市衛生局","高市衛食字第10637270300號","1060929","【線上報名】http://meihsiu.com/union3/【匯款帳號】(108)020420011503 ＊請完成匯款後來電告知帳號後五碼＊ 上課請繳交身分證影本一份、照片二張，謝謝","400","800","探討反式脂肪酸的由來及危害","2","余惠婷","1450"
"持證廚師","1061014","1061014","8","持證廚師繼續教育","70","高雄市","請洽辦理單位","高雄市苓雅區中正一路306號5樓之4","即日起","1060101","1061014","高雄市苓雅區中正一路306號5樓之4","中華餐飲業產業工會","孫偉光","07-7119618","hsiehsy12@gmail.com","高雄市衛生局","高市衛食字第10637270300號","1060929","【線上報名】http://meihsiu.com/union3/【匯款帳號】(108)020420011503 ＊請完成匯款後來電告知帳號後五碼＊ 上課請繳交身分證影本一份、照片二張，謝謝","400","800","餐飲業職場健康與安全","2","謝米枝","0900"
"持證廚師","1061026","1061026","8","持證廚師繼續教育","70","高雄市","請洽辦理單位","高雄市苓雅區中正一路306號5樓之4","即日起","1060101","1061026","高雄市苓雅區中正一路306號5樓之4","中華餐飲業產業工會","孫偉光","07-7119618","hsiehsy12@gmail.com","高雄市衛生局","高市衛食字第10637270300號","1060929","【線上報名】http://meihsiu.com/union3/【匯款帳號】(108)020420011503 ＊請完成匯款後來電告知帳號後五碼＊ 上課請繳交身分證影本一份、照片二張，謝謝","400","800","天天五蔬果健康飲食觀念","2","吳明時","1300"
"持證廚師","1061026","1061026","8","持證廚師繼續教育","70","高雄市","請洽辦理單位","高雄市苓雅區中正一路306號5樓之4","即日起","1060101","1061026","高雄市苓雅區中正一路306號5樓之4","中華餐飲業產業工會","孫偉光","07-7119618","hsiehsy12@gmail.com","高雄市衛生局","高市衛食字第10637270300號","1060929","【線上報名】http://meihsiu.com/union3/【匯款帳號】(108)020420011503 ＊請完成匯款後來電告知帳號後五碼＊ 上課請繳交身分證影本一份、照片二張，謝謝","400","800","外食技巧與食品安全","2","吳明時","1450"
