FacilityID,FacilityName,ReportPeriod,VOCs,UnitsOfVOCs,TSP,UnitsOfTSP,SOx,UnitsOfSOx,NOx,UnitsOfNOx,Status
F0610206,賀盛高週波金屬工業股份有限公司,2013年第2季,7.105,公噸,0,公噸,0,公噸,0,公噸,完成核算
E2800107,台力橡膠股份有限公司一廠,2013年第2季,0,公噸,0,公噸,0,公噸,0,公噸,完成申報
B9100638,台二股份有限公司,2013年第2季,0.025,公噸,0,公噸,0,公噸,0,公噸,完成核算
B2408542,大宙金屬工業股份有限公司,2013年第2季,0.957,公噸,0,公噸,0,公噸,0,公噸,完成核算
V75B2324,君安旅店,2013年第1季,0,公噸,0,公噸,0,公噸,0.001,公噸,完成核算
L8700309,彰化縣農會東勢林場,2013年第1季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
L8601276,櫻豐銘牌工業社,2013年第1季,0,公噸,0,公噸,0,公噸,0,公噸,核算確認中
F0610206,賀盛高週波金屬工業股份有限公司,2013年第1季,8.085,公噸,0,公噸,0,公噸,0,公噸,完成核算
B9100638,台二股份有限公司,2013年第1季,0.023,公噸,0,公噸,0,公噸,0,公噸,完成核算
B2408542,大宙金屬工業股份有限公司,2013年第1季,0.99,公噸,0,公噸,0,公噸,0,公噸,完成核算
V75B2324,君安旅店,2014年第4季,0,公噸,0,公噸,0,公噸,0.001,公噸,完成核算
S2200728,華盛頓製藥廠股份有限公司,2014年第4季,0,公噸,0,公噸,0,公噸,0,公噸,完成申報
L91A3643,鎰利金屬股份有限公司,2014年第4季,0,公噸,0,公噸,0.096,公噸,0.067,公噸,完成核算
L8700309,彰化縣農會東勢林場,2014年第4季,0,公噸,0,公噸,0,公噸,0.001,公噸,完成核算
L8601276,櫻豐銘牌工業社,2014年第4季,0,公噸,0,公噸,0,公噸,0,公噸,核算確認中
J5700811,舜全電子股份有限公司,2014年第4季,0.428,公噸,0,公噸,0,公噸,0,公噸,完成核算
F0610206,賀盛高週波金屬工業股份有限公司,2014年第4季,8.085,公噸,0,公噸,0,公噸,0,公噸,完成核算
E2800107,台力橡膠股份有限公司一廠,2014年第4季,0,公噸,0,公噸,0,公噸,0,公噸,完成申報
B9100638,台二股份有限公司,2014年第4季,0.024,公噸,0,公噸,0,公噸,0,公噸,完成核算
B2408542,大宙金屬工業股份有限公司,2014年第4季,1.925,公噸,0,公噸,0,公噸,0,公噸,完成核算
V75B2324,君安旅店,2014年第3季,0,公噸,0,公噸,0,公噸,0.003,公噸,完成核算
S2200728,華盛頓製藥廠股份有限公司,2014年第3季,0,公噸,0,公噸,0,公噸,0,公噸,完成申報
L8700309,彰化縣農會東勢林場,2014年第3季,0,公噸,0,公噸,0,公噸,0.001,公噸,完成核算
L8601276,櫻豐銘牌工業社,2014年第3季,0,公噸,0,公噸,0,公噸,0,公噸,核算確認中
J5700811,舜全電子股份有限公司,2014年第3季,0.144,公噸,0,公噸,0,公噸,0,公噸,完成核算
F0610206,賀盛高週波金屬工業股份有限公司,2014年第3季,6.615,公噸,0,公噸,0,公噸,0,公噸,完成核算
E2800107,台力橡膠股份有限公司一廠,2014年第3季,0,公噸,0,公噸,0,公噸,0,公噸,完成申報
B9100638,台二股份有限公司,2014年第3季,0.025,公噸,0,公噸,0,公噸,0,公噸,完成核算
B2408542,大宙金屬工業股份有限公司,2014年第3季,2.42,公噸,0,公噸,0,公噸,0,公噸,完成核算
V75B2324,君安旅店,2014年第2季,0,公噸,0,公噸,0,公噸,0.008,公噸,完成核算
L8700309,彰化縣農會東勢林場,2014年第2季,0,公噸,0,公噸,0,公噸,0.001,公噸,完成核算
L8601276,櫻豐銘牌工業社,2014年第2季,0,公噸,0,公噸,0,公噸,0,公噸,核算確認中
F0610206,賀盛高週波金屬工業股份有限公司,2014年第2季,6.615,公噸,0,公噸,0,公噸,0,公噸,完成核算
E2800107,台力橡膠股份有限公司一廠,2014年第2季,0,公噸,0,公噸,0,公噸,0,公噸,完成申報
B9100638,台二股份有限公司,2014年第2季,0.028,公噸,0,公噸,0,公噸,0,公噸,完成核算
B2408542,大宙金屬工業股份有限公司,2014年第2季,2.31,公噸,0,公噸,0,公噸,0,公噸,完成核算
V75B2324,君安旅店,2014年第1季,0,公噸,0,公噸,0,公噸,0.006,公噸,完成核算
L8700309,彰化縣農會東勢林場,2014年第1季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
L8601276,櫻豐銘牌工業社,2014年第1季,0,公噸,0,公噸,0,公噸,0,公噸,核算確認中
F0610206,賀盛高週波金屬工業股份有限公司,2014年第1季,5.635,公噸,0,公噸,0,公噸,0,公噸,完成核算
E2800107,台力橡膠股份有限公司一廠,2014年第1季,0,公噸,0,公噸,0,公噸,0,公噸,完成申報
B9100638,台二股份有限公司,2014年第1季,0.025,公噸,0,公噸,0,公噸,0,公噸,完成核算
B2408542,大宙金屬工業股份有限公司,2014年第1季,1.54,公噸,0,公噸,0,公噸,0,公噸,完成核算
V75B2324,君安旅店,2015年第4季,0,公噸,0,公噸,0,公噸,0.004,公噸,完成核算
S2200728,華盛頓製藥廠股份有限公司,2015年第4季,0,公噸,0,公噸,0,公噸,0,公噸,完成申報
L91A3643,鎰利金屬股份有限公司,2015年第4季,0,公噸,0,公噸,0.388,公噸,0.269,公噸,完成核算
L8700309,彰化縣農會東勢林場,2015年第4季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
L8601276,櫻豐銘牌工業社,2015年第4季,0,公噸,0,公噸,0,公噸,0,公噸,核算確認中
J5700811,舜全電子股份有限公司,2015年第4季,0.284,公噸,0,公噸,0,公噸,0,公噸,完成核算
F07A5689,惠儷精密工業股份有限公司,2015年第4季,0.775,公噸,0,公噸,0,公噸,0,公噸,完成核算
E2800107,台力橡膠股份有限公司一廠,2015年第4季,0,公噸,0,公噸,0,公噸,0,公噸,完成申報
B9100638,台二股份有限公司,2015年第4季,0.037,公噸,0,公噸,0,公噸,0,公噸,完成核算
B2408542,大宙金屬工業股份有限公司,2015年第4季,1.568,公噸,0,公噸,0,公噸,0,公噸,完成核算
V75B2324,君安旅店,2015年第3季,0,公噸,0,公噸,0.005,公噸,0.001,公噸,完成核算
S2200728,華盛頓製藥廠股份有限公司,2015年第3季,0,公噸,0,公噸,0,公噸,0,公噸,完成申報
L91A3643,鎰利金屬股份有限公司,2015年第3季,0,公噸,0,公噸,0.293,公噸,0.203,公噸,完成核算
L8700309,彰化縣農會東勢林場,2015年第3季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
L8601276,櫻豐銘牌工業社,2015年第3季,0,公噸,0,公噸,0,公噸,0,公噸,核算確認中
J5700811,舜全電子股份有限公司,2015年第3季,0.324,公噸,0,公噸,0,公噸,0,公噸,完成核算
F0610206,賀盛高週波金屬工業股份有限公司,2015年第3季,7.595,公噸,0,公噸,0,公噸,0,公噸,完成核算
E2800107,台力橡膠股份有限公司一廠,2015年第3季,0,公噸,0,公噸,0,公噸,0,公噸,完成申報
B9100638,台二股份有限公司,2015年第3季,0.038,公噸,0,公噸,0,公噸,0,公噸,完成核算
B2408542,大宙金屬工業股份有限公司,2015年第3季,1.694,公噸,0,公噸,0,公噸,0,公噸,完成核算
V75B2324,君安旅店,2015年第2季,0,公噸,0,公噸,0,公噸,0.001,公噸,完成核算
S2200728,華盛頓製藥廠股份有限公司,2015年第2季,0,公噸,0,公噸,0,公噸,0,公噸,完成申報
L91A3643,鎰利金屬股份有限公司,2015年第2季,0,公噸,0,公噸,0.387,公噸,0.268,公噸,完成核算
L8700309,彰化縣農會東勢林場,2015年第2季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
L8601276,櫻豐銘牌工業社,2015年第2季,0,公噸,0,公噸,0,公噸,0,公噸,核算確認中
J5700811,舜全電子股份有限公司,2015年第2季,0.364,公噸,0,公噸,0,公噸,0,公噸,完成核算
F0610206,賀盛高週波金屬工業股份有限公司,2015年第2季,9.555,公噸,0,公噸,0,公噸,0,公噸,完成核算
E2800107,台力橡膠股份有限公司一廠,2015年第2季,0,公噸,0,公噸,0,公噸,0,公噸,完成申報
B9100638,台二股份有限公司,2015年第2季,0.04,公噸,0,公噸,0,公噸,0,公噸,完成核算
B2408542,大宙金屬工業股份有限公司,2015年第2季,1.925,公噸,0,公噸,0,公噸,0,公噸,完成核算
V75B2324,君安旅店,2015年第1季,0,公噸,0,公噸,0,公噸,0.001,公噸,完成核算
S2200728,華盛頓製藥廠股份有限公司,2015年第1季,0,公噸,0,公噸,0,公噸,0,公噸,完成申報
L91A3643,鎰利金屬股份有限公司,2015年第1季,0,公噸,0,公噸,0.384,公噸,0.266,公噸,完成核算
L8700309,彰化縣農會東勢林場,2015年第1季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
L8601276,櫻豐銘牌工業社,2015年第1季,0,公噸,0,公噸,0,公噸,0,公噸,核算確認中
J5700811,舜全電子股份有限公司,2015年第1季,0.361,公噸,0,公噸,0,公噸,0,公噸,完成核算
F0610206,賀盛高週波金屬工業股份有限公司,2015年第1季,7.35,公噸,0,公噸,0,公噸,0,公噸,完成核算
E2800107,台力橡膠股份有限公司一廠,2015年第1季,0,公噸,0,公噸,0,公噸,0,公噸,完成申報
B9100638,台二股份有限公司,2015年第1季,0.035,公噸,0,公噸,0,公噸,0,公噸,完成核算
B2408542,大宙金屬工業股份有限公司,2015年第1季,2.035,公噸,0,公噸,0,公噸,0,公噸,完成核算
V75B2324,君安旅店,2016年第4季,0,公噸,0,公噸,0,公噸,0.001,公噸,完成核算
T5006494,侑福建材行,2016年第4季,0,公噸,0.002,公噸,0,公噸,0,公噸,完成申報
T4201593,鳳勝實業股份有限公司屏東廠,2016年第4季,0,公噸,0.872,公噸,0,公噸,0,公噸,完成申報
S2601396,環球水泥股份有限公司楠梓預拌混泥土廠,2016年第4季,0,公噸,0.751,公噸,0,公噸,0,公噸,完成申報
S2200728,華盛頓製藥廠股份有限公司,2016年第4季,0,公噸,0,公噸,0,公噸,0,公噸,完成申報
R9103774,福豐開發建設實業股份有限公司學甲廠,2016年第4季,0,公噸,0.681,公噸,0,公噸,0,公噸,完成申報
P6590251,金鼎企業社,2016年第4季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
P6004483,世紀鋼鐵結構股份有限公司,2016年第4季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
P54A0083,五山商店(義和村),2016年第4季,0,公噸,0,公噸,0.002,公噸,0.038,公噸,完成核算
P5104411,財團法人中國醫藥大學,2016年第4季,0,公噸,0,公噸,0,公噸,0.034,公噸,完成核算
P46B0422,南俊國際股份有限公司雲科二廠,2016年第4季,0,公噸,0,公噸,0,公噸,0,公噸,完成申報
O1705328,國順預拌混凝土股份有限公司新竹廠,2016年第4季,0,公噸,3.687,公噸,0,公噸,0,公噸,完成季登錄確認
L8700309,彰化縣農會東勢林場,2016年第4季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
L8601276,櫻豐銘牌工業社,2016年第4季,0,公噸,0,公噸,0,公噸,0,公噸,核算確認中
L02A2862,紘碁實業有限公司,2016年第4季,0,公噸,0.533,公噸,0,公噸,0,公噸,完成申報
J6200187,發興建材股份有限公司,2016年第4季,0,公噸,0.609,公噸,0,公噸,0,公噸,完成申報
J6101134,震偉股份有限公司,2016年第4季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
J59B2592,潔鄉化學工業有限公司,2016年第4季,0.006,公噸,0,公噸,0,公噸,0,公噸,完成核算
J5908880,鴻谷科技股份有限公司,2016年第4季,0.016,公噸,0,公噸,0,公噸,0,公噸,完成核算
J5902922,三梅企業股份有限公司,2016年第4季,0.233,公噸,0,公噸,0,公噸,0,公噸,完成核算
J5901961,全興避震器股份有限公司,2016年第4季,0.884,公噸,0,公噸,0,公噸,0.022,公噸,完成核算
J5700811,舜全電子股份有限公司,2016年第4季,0.364,公噸,0,公噸,0,公噸,0,公噸,完成核算
J55B8352,新北工業有限公司,2016年第4季,0.013,公噸,0,公噸,0,公噸,0,公噸,完成核算
H43D0632,赤陽工業有現公司中壢二廠,2016年第4季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
H43C8560,永鈺窯業股份有限公司,2016年第4季,0,公噸,0,公噸,0,公噸,0.57,公噸,完成核算
F07A5689,惠儷精密工業股份有限公司,2016年第4季,0.975,公噸,0,公噸,0,公噸,0,公噸,完成核算
F02A8876,勤昌交通器材有限公司,2016年第4季,0.23,公噸,0,公噸,0,公噸,0,公噸,完成核算
E56A9564,金吉鑫企業有限公司嘉興廠,2016年第4季,0,公噸,2.792,公噸,0,公噸,0,公噸,完成申報
E2901565,誠泰工業科技股份有限公司高科廠,2016年第4季,2.136,公噸,0,公噸,0,公噸,0.025,公噸,完成核算
E2800107,台力橡膠股份有限公司一廠,2016年第4季,0,公噸,0,公噸,0,公噸,0,公噸,完成申報
D9100116,強維瀝青有限公司學甲廠,2016年第4季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
B9403170,聯營事業有限公司,2016年第4季,0.057,公噸,0,公噸,0,公噸,0,公噸,完成核算
B9402404,育協工業社,2016年第4季,0,公噸,0,公噸,0.025,公噸,0.058,公噸,核算確認中
B9100638,台二股份有限公司,2016年第4季,0.019,公噸,0,公噸,0,公噸,0,公噸,完成核算
B2408542,大宙金屬工業股份有限公司,2016年第4季,1.446,公噸,0,公噸,0,公噸,0,公噸,完成核算
V75B2324,君安旅店,2016年第3季,0,公噸,0,公噸,0,公噸,0.001,公噸,完成核算
T5006494,侑福建材行,2016年第3季,0,公噸,0.002,公噸,0,公噸,0,公噸,完成申報
S2601396,環球水泥股份有限公司楠梓預拌混泥土廠,2016年第3季,0,公噸,0.855,公噸,0,公噸,0,公噸,完成申報
S2200728,華盛頓製藥廠股份有限公司,2016年第3季,0,公噸,0,公噸,0,公噸,0,公噸,完成申報
Q69A4730,永聖包裝股份有限公司,2016年第3季,0,公噸,0,公噸,0,公噸,0,公噸,核算確認中
P6004483,世紀鋼鐵結構股份有限公司,2016年第3季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
P5104411,財團法人中國醫藥大學,2016年第3季,0,公噸,0,公噸,0,公噸,0.008,公噸,完成核算
O1705328,國順預拌混凝土股份有限公司新竹廠,2016年第3季,0,公噸,3.259,公噸,0,公噸,0,公噸,完成申報
L8700309,彰化縣農會東勢林場,2016年第3季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
L8601276,櫻豐銘牌工業社,2016年第3季,0,公噸,0,公噸,0,公噸,0,公噸,核算確認中
L02A2862,紘碁實業有限公司,2016年第3季,0,公噸,0.429,公噸,0,公噸,0,公噸,完成申報
K77A0679,茂林光學股份有限公司,2016年第3季,0.008,公噸,0,公噸,0,公噸,0.003,公噸,完成核算
J5902922,三梅企業股份有限公司,2016年第3季,0.197,公噸,0,公噸,0,公噸,0,公噸,完成核算
J5700811,舜全電子股份有限公司,2016年第3季,0.313,公噸,0,公噸,0,公噸,0,公噸,完成核算
F07A5689,惠儷精密工業股份有限公司,2016年第3季,0.975,公噸,0,公噸,0,公噸,0,公噸,完成核算
F02A8876,勤昌交通器材有限公司,2016年第3季,0.15,公噸,0,公噸,0,公噸,0,公噸,完成核算
E56A9564,金吉鑫企業有限公司嘉興廠,2016年第3季,0,公噸,2.384,公噸,0,公噸,0,公噸,完成申報
E2800107,台力橡膠股份有限公司一廠,2016年第3季,0,公噸,0,公噸,0,公噸,0,公噸,完成申報
D9100116,強維瀝青有限公司學甲廠,2016年第3季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
B9403170,聯營事業有限公司,2016年第3季,0.057,公噸,0,公噸,0,公噸,0,公噸,完成核算
B9100638,台二股份有限公司,2016年第3季,0.021,公噸,0,公噸,0,公噸,0,公噸,完成核算
B2408542,大宙金屬工業股份有限公司,2016年第3季,0.638,公噸,0,公噸,0,公噸,0,公噸,完成核算
V75B2324,君安旅店,2016年第2季,0,公噸,0,公噸,0,公噸,0.001,公噸,完成核算
S2200728,華盛頓製藥廠股份有限公司,2016年第2季,0,公噸,0,公噸,0,公噸,0,公噸,完成申報
Q7304234,保證責任嘉義縣東石合作農場,2016年第2季,0,公噸,0,公噸,0,公噸,0.013,公噸,完成核算
P6004483,世紀鋼鐵結構股份有限公司,2016年第2季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
P5104411,財團法人中國醫藥大學,2016年第2季,0,公噸,0,公噸,0,公噸,0.029,公噸,完成核算
L91A3643,鎰利金屬股份有限公司,2016年第2季,0,公噸,0,公噸,0.388,公噸,0.269,公噸,完成核算
L8700309,彰化縣農會東勢林場,2016年第2季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
L8601276,櫻豐銘牌工業社,2016年第2季,0,公噸,0,公噸,0,公噸,0,公噸,核算確認中
L02A2862,紘碁實業有限公司,2016年第2季,0,公噸,0.139,公噸,0,公噸,0,公噸,完成補件
J5902922,三梅企業股份有限公司,2016年第2季,0.205,公噸,0,公噸,0,公噸,0,公噸,完成核算
J5700811,舜全電子股份有限公司,2016年第2季,0.392,公噸,0,公噸,0,公噸,0,公噸,完成核算
F07A5689,惠儷精密工業股份有限公司,2016年第2季,0.975,公噸,0,公噸,0,公噸,0,公噸,完成核算
F02A8876,勤昌交通器材有限公司,2016年第2季,0.145,公噸,0,公噸,0,公噸,0,公噸,完成核算
E2800107,台力橡膠股份有限公司一廠,2016年第2季,0,公噸,0,公噸,0,公噸,0,公噸,完成申報
B9403170,聯營事業有限公司,2016年第2季,0.069,公噸,0,公噸,0,公噸,0,公噸,完成核算
B9100638,台二股份有限公司,2016年第2季,0.02,公噸,0,公噸,0,公噸,0,公噸,完成核算
B2408542,大宙金屬工業股份有限公司,2016年第2季,1.034,公噸,0,公噸,0,公噸,0,公噸,完成核算
V75B2324,君安旅店,2016年第1季,0,公噸,0,公噸,0,公噸,0.001,公噸,完成核算
S2200728,華盛頓製藥廠股份有限公司,2016年第1季,0,公噸,0,公噸,0,公噸,0,公噸,完成申報
P6004483,世紀鋼鐵結構股份有限公司,2016年第1季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
P5104411,財團法人中國醫藥大學,2016年第1季,0,公噸,0,公噸,0,公噸,0.026,公噸,完成核算
L91A3643,鎰利金屬股份有限公司,2016年第1季,0,公噸,0,公噸,0.382,公噸,0.265,公噸,完成核算
L8700309,彰化縣農會東勢林場,2016年第1季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
L8601276,櫻豐銘牌工業社,2016年第1季,0,公噸,0,公噸,0,公噸,0,公噸,核算確認中
J5902922,三梅企業股份有限公司,2016年第1季,0.24,公噸,0,公噸,0,公噸,0,公噸,完成核算
J5700811,舜全電子股份有限公司,2016年第1季,0.408,公噸,0,公噸,0,公噸,0,公噸,完成核算
F07A5689,惠儷精密工業股份有限公司,2016年第1季,1.575,公噸,0,公噸,0,公噸,0,公噸,完成核算
E2800107,台力橡膠股份有限公司一廠,2016年第1季,0,公噸,0,公噸,0,公噸,0,公噸,完成申報
B9403170,聯營事業有限公司,2016年第1季,0.055,公噸,0,公噸,0,公噸,0,公噸,完成核算
B9100638,台二股份有限公司,2016年第1季,0.018,公噸,0,公噸,0,公噸,0,公噸,完成核算
B2408542,大宙金屬工業股份有限公司,2016年第1季,0.72,公噸,0,公噸,0,公噸,0,公噸,完成核算
P62A0433,潮成商行,2016年第4季,0,公噸,0,公噸,0.205,公噸,0.142,公噸,完成核算
P5400829,三勳貿易有限公司,2016年第4季,0.679,公噸,0,公噸,0,公噸,0,公噸,完成核算
P5400829,三勳貿易有限公司,2016年第3季,0.302,公噸,0,公噸,0,公噸,0,公噸,完成核算
P5400829,三勳貿易有限公司,2016年第2季,0.473,公噸,0,公噸,0,公噸,0,公噸,完成核算
P5400829,三勳貿易有限公司,2016年第1季,0.324,公噸,0,公噸,0,公噸,0,公噸,完成核算
J5904846,資生堂股份有限公司新竹工廠,2016年第4季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
J5904846,資生堂股份有限公司新竹工廠,2016年第3季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
J5904846,資生堂股份有限公司新竹工廠,2016年第2季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
J5904846,資生堂股份有限公司新竹工廠,2016年第1季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
H47A8596,辰澔股份有限公司,2016年第4季,0,公噸,0,公噸,0.122,公噸,1.485,公噸,完成核算
F10A6498,國鼎生物科技股份有限公司,2016年第4季,0.001,公噸,0,公噸,0,公噸,0,公噸,完成核算
E2003564,泰綺實業股份有限公司,2016年第4季,23.878,公噸,0,公噸,0,公噸,0,公噸,完成核算
E2003564,泰綺實業股份有限公司,2016年第3季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
E2003564,泰綺實業股份有限公司,2016年第2季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
E2003564,泰綺實業股份有限公司,2016年第1季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
B9003901,三鈺實業有限公司,2016年第4季,0,公噸,0,公噸,0,公噸,0,公噸,核算確認中
B9003901,三鈺實業有限公司,2016年第3季,0,公噸,0,公噸,0,公噸,0,公噸,核算確認中
B9003901,三鈺實業有限公司,2016年第2季,0,公噸,0,公噸,0,公噸,0,公噸,核算確認中
B9003901,三鈺實業有限公司,2016年第1季,0,公噸,0,公噸,0,公噸,0,公噸,核算確認中
J5904846,資生堂股份有限公司新竹工廠,2015年第4季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
J5904846,資生堂股份有限公司新竹工廠,2015年第3季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
J5904846,資生堂股份有限公司新竹工廠,2015年第2季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
J5904846,資生堂股份有限公司新竹工廠,2015年第1季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
E2003564,泰綺實業股份有限公司,2015年第4季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
E2003564,泰綺實業股份有限公司,2015年第3季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
E2003564,泰綺實業股份有限公司,2015年第2季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
